ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
558	"ENSMUSG00000021288.19"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111806007	111806074
561	"ENSMUSG00000058690.14"	"Ccser2"	chr14	-	36890293	36890426	36890341	36890426	36885750	36885790
570	"ENSMUSG00000026098.13"	"Pms1"	chr1	-	53296731	53297015	53296818	53297015	53290378	53290423
575	"ENSMUSG00000021866.15"	"Anxa11"	chr14	+	25872511	25874031	25872511	25872898	25874209	25874784
581	"ENSMUSG00000039599.16"	"Fam149b"	chr14	+	20352703	20352839	20352703	20352837	20356354	20356497
582	"ENSMUSG00000039599.16"	"Fam149b"	chr14	+	20352703	20352839	20352703	20352837	20358023	20358140
583	"ENSMUSG00000039599.16"	"Fam149b"	chr14	+	20352703	20352839	20352703	20352837	20367845	20371342
584	"ENSMUSG00000039599.16"	"Fam149b"	chr14	+	20352703	20352839	20352703	20352837	20374329	20374454
599	"ENSMUSG00000021203.15"	"Otub2"	chr12	+	103402816	103403428	103402816	103402901	103404225	103406345
608	"ENSMUSG00000021710.11"	"Nln"	chr13	-	104058740	104058901	104058750	104058901	104052503	104052639
634	"ENSMUSG00000097767.8"	"Miat"	chr5	-	112224207	112224356	112224308	112224356	112221659	112221855
635	"ENSMUSG00000097767.8"	"Miat"	chr5	-	112228300	112228356	112228308	112228356	112224207	112224356
636	"ENSMUSG00000097767.8"	"Miat"	chr5	-	112228300	112228356	112228308	112228356	112228054	112228178
637	"ENSMUSG00000097767.8"	"Miat"	chr5	-	112228300	112228356	112228308	112228356	112228054	112228214
640	"ENSMUSG00000021493.15"	"Pdlim7"	chr13	-	55507329	55507624	55507487	55507624	55506305	55506367
644	"ENSMUSG00000025873.16"	"Faf2"	chr13	+	54641418	54641553	54641418	54641496	54648291	54648430
645	"ENSMUSG00000025873.16"	"Faf2"	chr13	+	54641418	54641553	54641418	54641496	54649977	54650063
652	"ENSMUSG00000021432.15"	"Slc35b3"	chr13	-	38955648	38955936	38955820	38955936	38939874	38939972
653	"ENSMUSG00000021432.15"	"Slc35b3"	chr13	-	38955648	38955936	38955820	38955936	38943058	38943166
654	"ENSMUSG00000021432.15"	"Slc35b3"	chr13	-	38955648	38955936	38955820	38955936	38944499	38944654
656	"ENSMUSG00000021431.15"	"Snrnp48"	chr13	+	38217373	38220776	38217373	38217495	38221234	38221393
663	"ENSMUSG00000021418.15"	"Rpp40"	chr13	-	35901305	35903756	35903687	35903756	35898814	35899013
673	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10593745	10595875	10595675	10595875	10585977	10586041
675	"ENSMUSG00000019467.15"	"Arhgef25"	chr10	-	127183197	127183829	127183648	127183829	127182524	127182943
676	"ENSMUSG00000019467.15"	"Arhgef25"	chr10	-	127184391	127184713	127184662	127184713	127184011	127184212
680	"ENSMUSG00000085024.1"	"C230035I16Rik"	chr13	-	23430135	23430352	23430228	23430352	23428106	23428415
681	"ENSMUSG00000085024.1"	"C230035I16Rik"	chr13	-	23430135	23430352	23430228	23430352	23428304	23428412
692	"ENSMUSG00000022433.20"	"Csnk1e"	chr15	-	79441220	79441818	79441760	79441818	79438771	79438855
693	"ENSMUSG00000022433.20"	"Csnk1e"	chr15	-	79441220	79441818	79441760	79441818	79438771	79438859
698	"ENSMUSG00000021314.13"	"Amph"	chr13	+	19121274	19121331	19121274	19121319	19137535	19137742
713	"ENSMUSG00000029713.15"	"Gnb2"	chr5	-	137529845	137530290	137530183	137530290	137529602	137529765
720	"ENSMUSG00000024858.14"	"Grk2"	chr19	-	4287557	4287985	4287822	4287985	4287352	4287466
724	"ENSMUSG00000073433.11"	"Arhgdig"	chr17	-	26199751	26200370	26200190	26200370	26199612	26199676
742	"ENSMUSG00000117694.1"	"Snhg4"	chr18	+	35557336	35557405	35557336	35557369	35577557	35577619
743	"ENSMUSG00000117694.1"	"Snhg4"	chr18	+	35557336	35557405	35557336	35557391	35577557	35577619
745	"ENSMUSG00000021916.16"	"Glt8d1"	chr14	+	31009734	31010165	31009734	31009852	31010296	31010409
746	"ENSMUSG00000021916.16"	"Glt8d1"	chr14	+	31010863	31011233	31010863	31011030	31011484	31011991
761	"ENSMUSG00000021139.17"	"Gm20498"	chr12	-	81532364	81532877	81532715	81532877	81480930	81481002
770	"ENSMUSG00000024787.14"	"Snx15"	chr19	-	6123829	6124188	6124152	6124188	6122039	6122155
775	"ENSMUSG00000021066.9"	"Atl1"	chr12	+	69959040	69959488	69959040	69959472	69960547	69960562
777	"ENSMUSG00000022469.17"	"Rapgef3"	chr15	-	97750259	97750394	97750268	97750394	97750005	97750187
782	"ENSMUSG00000024660.9"	"Incenp"	chr19	-	9877676	9878248	9878127	9878248	9876589	9876816
785	"ENSMUSG00000021171.8"	"Esyt2"	chr12	+	116370170	116370288	116370170	116370227	116371216	116372221
786	"ENSMUSG00000021171.8"	"Esyt2"	chr12	+	116370170	116370288	116370170	116370227	116389433	116391050
793	"ENSMUSG00000020598.16"	"Nrcam"	chr12	+	44576603	44576789	44576603	44576780	44578144	44578180
794	"ENSMUSG00000020598.16"	"Nrcam"	chr12	+	44576603	44576789	44576603	44576780	44583666	44583792
795	"ENSMUSG00000020598.16"	"Nrcam"	chr12	+	44576603	44576789	44576603	44576780	44584834	44584987
796	"ENSMUSG00000020598.16"	"Nrcam"	chr12	+	44576603	44576789	44576603	44576780	44590107	44590239
804	"ENSMUSG00000061911.15"	"Myt1l"	chr12	+	29826865	29827837	29826865	29827831	29836349	29836440
816	"ENSMUSG00000005779.12"	"Psmb4"	chr3	-	94884897	94885033	94884916	94885033	94884670	94884759
817	"ENSMUSG00000020290.14"	"Xpo1"	chr11	+	23267661	23268690	23267661	23267763	23268848	23268912
818	"ENSMUSG00000020290.14"	"Xpo1"	chr11	+	23267661	23268690	23267661	23267763	23271132	23271205
838	"ENSMUSG00000025155.15"	"Dus1l"	chr11	-	120792026	120792127	120792030	120792127	120791854	120791943
840	"ENSMUSG00000025145.13"	"Lrrc45"	chr11	+	120718441	120719132	120718441	120718553	120719465	120719558
850	"ENSMUSG00000020775.13"	"Mrpl38"	chr11	-	116134907	116135325	116135190	116135325	116134255	116134301
851	"ENSMUSG00000020775.13"	"Mrpl38"	chr11	-	116134907	116135325	116135190	116135325	116134432	116134505
857	"ENSMUSG00000041654.15"	"Slc39a11"	chr11	-	113463950	113464095	113463971	113464095	113305884	113305954
863	"ENSMUSG00000069631.14"	"Strada"	chr11	-	106187100	106187180	106187124	106187180	106173678	106173781
864	"ENSMUSG00000069631.14"	"Strada"	chr11	-	106187100	106187180	106187124	106187180	106180954	106180983
865	"ENSMUSG00000069631.14"	"Strada"	chr11	-	106187100	106187180	106187124	106187180	106184561	106184619
871	"ENSMUSG00000006575.14"	"Rundc3a"	chr11	+	102399614	102400045	102399614	102399780	102400660	102400798
878	"ENSMUSG00000001552.14"	"Jup"	chr11	-	100397620	100397749	100397635	100397749	100386172	100386388
879	"ENSMUSG00000039307.16"	"Hexdc"	chr11	+	121220863	121221590	121220863	121221161	121222212	121222647
887	"ENSMUSG00000038453.17"	"Srcin1"	chr11	-	97574916	97575226	97574967	97575226	97566710	97566773
888	"ENSMUSG00000001441.13"	"Npepps"	chr11	-	97248201	97248323	97248231	97248323	97238093	97238258
891	"ENSMUSG00000024640.9"	"Psat1"	chr19	-	15917062	15917249	15917076	15917249	15915008	15915033
894	"ENSMUSG00000018669.14"	"Cdk5rap3"	chr11	-	96916050	96916196	96916150	96916196	96913664	96913877
899	"ENSMUSG00000059474.13"	"Mbtd1"	chr11	+	93905158	93905358	93905158	93905343	93908803	93908941
922	"ENSMUSG00000005883.15"	"Spo11"	chr2	+	172988930	172990000	172988930	172989030	172992045	172992157
929	"ENSMUSG00000000632.13"	"Sez6"	chr11	+	77973782	77974329	77973782	77973977	77974439	77974636
937	"ENSMUSG00000062270.14"	"Morf4l1"	chr9	-	90097371	90100523	90100442	90100523	90096502	90096604
939	"ENSMUSG00000014856.12"	"Tmem208"	chr8	+	105328321	105328484	105328321	105328458	105334642	105335219
948	"ENSMUSG00000057054.11"	"Inca1"	chr11	-	70699987	70700155	70700057	70700155	70690438	70690552
959	"ENSMUSG00000020831.18"	"0610010K14Rik"	chr11	-	70235996	70236211	70236023	70236211	70235207	70235464
960	"ENSMUSG00000020831.18"	"0610010K14Rik"	chr11	-	70235996	70236211	70236023	70236211	70235735	70235800
968	"ENSMUSG00000005204.12"	"Senp3"	chr11	-	69678136	69678284	69678226	69678284	69677972	69678020
974	"ENSMUSG00000022982.10"	"Sod1"	chr16	+	90220753	90224425	90220753	90220929	90225144	90225262
983	"ENSMUSG00000001034.17"	"Mapk7"	chr11	-	61493523	61494266	61493646	61494266	61492903	61493185
985	"ENSMUSG00000042729.11"	"Wdr74"	chr19	+	8735986	8736297	8735986	8736093	8737653	8737729
993	"ENSMUSG00000049755.14"	"Zfp672"	chr11	-	58322568	58322729	58322599	58322729	58319323	58319590
998	"ENSMUSG00000022756.17"	"Slc7a4"	chr16	-	17573945	17574586	17574473	17574586	17573555	17573664
999	"ENSMUSG00000022756.17"	"Slc7a4"	chr16	-	17574951	17575965	17575616	17575965	17573945	17574586
1004	"ENSMUSG00000044807.13"	"Zfp354c"	chr11	-	50817792	50817935	50817808	50817935	50817288	50817359
1009	"ENSMUSG00000002984.17"	"Tomm40"	chr7	-	19703065	19703391	19703268	19703391	19702847	19702950
1013	"ENSMUSG00000055692.21"	"Tmem191c"	chr16	+	17276836	17277250	17276836	17276887	17277341	17277401
1014	"ENSMUSG00000055692.21"	"Tmem191c"	chr16	+	17276961	17277250	17276961	17277039	17277341	17277401
1017	"ENSMUSG00000114382.1"	"Gm4814"	chr13	+	93073642	93073731	93073642	93073676	93074074	93074757
1019	"ENSMUSG00000020288.13"	"Ahsa2"	chr11	-	23496690	23496881	23496765	23496881	23492217	23492306
1023	"ENSMUSG00000024299.17"	"Adamts10"	chr17	+	33537278	33537424	33537278	33537327	33537899	33537943
1029	"ENSMUSG00000023249.15"	"Parp3"	chr9	-	106474396	106474868	106474679	106474868	106474057	106474284
1037	"ENSMUSG00000021843.17"	"Ktn1"	chr14	+	47734154	47734266	47734154	47734264	47736099	47739894
1042	"ENSMUSG00000020454.17"	"Eif4enif1"	chr11	+	3229868	3230101	3229868	3230065	3234461	3234645
1043	"ENSMUSG00000023764.18"	"Sfi1"	chr11	-	3134625	3135542	3135282	3135542	3133071	3133207
1055	"ENSMUSG00000005682.9"	"Pan2"	chr10	+	128304094	128304493	128304094	128304389	128308118	128308234
1063	"ENSMUSG00000097331.2"	"F420014N23Rik"	chr10	+	127195248	127195524	127195248	127195467	127197136	127197194
1064	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161036244	161035982	161036014	161036548	161036579
1065	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036207	161036579	161036207	161036244	161036819	161036852
1066	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161036244	161035982	161036014	161036819	161037315
1068	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161037315	161035982	161036244	161037504	161037547
1070	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036819	161037315	161036819	161036852	161038224	161038272
1078	"ENSMUSG00000079179.9"	"Rab10os"	chr12	+	3235525	3237412	3235525	3235929	3237590	3237660
1079	"ENSMUSG00000060181.6"	"Slc35e3"	chr10	-	117740511	117740594	117740516	117740594	117735899	117736270
1090	"ENSMUSG00000020849.13"	"Ywhae"	chr11	+	75755573	75755680	75755573	75755652	75756816	75757116
1091	"ENSMUSG00000020849.13"	"Ywhae"	chr11	+	75755573	75755680	75755573	75755652	75759291	75759428
1093	"ENSMUSG00000024163.17"	"Mapk8ip3"	chr17	-	24912735	24912866	24912747	24912866	24908410	24908428
1103	"ENSMUSG00000040543.16"	"Pitpnm3"	chr11	-	72074418	72075035	72074958	72075035	72071398	72071588
1109	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81580256	81580667	81580256	81580331	81580894	81580914
1110	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81586212	81586373	81586212	81586337	81586854	81586928
1118	"ENSMUSG00000055862.7"	"Izumo4"	chr10	+	80703729	80703928	80703729	80703756	80704038	80704086
1119	"ENSMUSG00000055862.7"	"Izumo4"	chr10	+	80703729	80703928	80703729	80703756	80704417	80704435
1140	"ENSMUSG00000000902.13"	"Smarcb1"	chr10	-	75904383	75906196	75906029	75906196	75897444	75897576
1143	"ENSMUSG00000027082.15"	"Tfpi"	chr2	-	84458022	84458133	84458095	84458133	84452556	84452595
1146	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	69982115	69982197	69982115	69982161	69986082	69988632
1147	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	69982115	69982197	69982115	69982161	69986088	69993762
1157	"ENSMUSG00000036764.12"	"Dnajc12"	chr10	+	63395784	63397378	63395784	63395863	63407001	63407206
1167	"ENSMUSG00000035086.13"	"Becn1"	chr11	-	101294965	101295164	101295034	101295164	101294000	101294147
1168	"ENSMUSG00000035086.13"	"Becn1"	chr11	-	101294969	101295164	101295034	101295164	101294000	101294147
1177	"ENSMUSG00000051007.15"	"Gatd1"	chr7	-	141411797	141411874	141411812	141411874	141409845	141410885
1183	"ENSMUSG00000026280.17"	"Atg4b"	chr1	+	93775627	93778364	93775627	93775700	93780717	93780911
1186	"ENSMUSG00000027367.16"	"Stard7"	chr2	+	127284094	127284581	127284094	127284303	127290771	127290882
1188	"ENSMUSG00000019802.13"	"Sec63"	chr10	+	42796205	42797733	42796205	42796264	42798746	42798855
1189	"ENSMUSG00000019802.13"	"Sec63"	chr10	+	42796205	42798855	42796205	42797733	42801632	42801727
1193	"ENSMUSG00000021901.10"	"Bap1"	chr14	+	31253455	31253640	31253455	31253575	31254166	31254309
1198	"ENSMUSG00000019823.17"	"Mical1"	chr10	+	41478009	41478635	41478009	41478314	41478962	41479071
1200	"ENSMUSG00000022614.8"	"Lmf2"	chr15	-	89354455	89354817	89354563	89354817	89353828	89354007
1202	"ENSMUSG00000022614.8"	"Lmf2"	chr15	-	89354426	89354817	89354563	89354817	89354082	89354297
1203	"ENSMUSG00000022614.8"	"Lmf2"	chr15	-	89354455	89354817	89354563	89354817	89354082	89354297
1221	"ENSMUSG00000054702.14"	"Ap1s3"	chr1	-	79625104	79625285	79625106	79625285	79614202	79614340
1224	"ENSMUSG00000028552.13"	"Eps15"	chr4	+	109361162	109361867	109361162	109361324	109366123	109366240
1231	"ENSMUSG00000025786.17"	"Zdhhc3"	chr9	-	123100258	123100592	123100262	123100592	123084213	123084310
1238	"ENSMUSG00000032536.12"	"Trak1"	chr9	+	121460358	121460715	121460358	121460577	121468984	121469087
1247	"ENSMUSG00000026709.10"	"Dars2"	chr1	-	161044958	161045476	161045257	161045476	161043612	161043688
1257	"ENSMUSG00000032604.16"	"Qars"	chr9	+	108508382	108508986	108508382	108508530	108509148	108509224
1267	"ENSMUSG00000041528.15"	"Rnf123"	chr9	-	108069671	108069801	108069675	108069801	108069171	108069282
1272	"ENSMUSG00000034684.12"	"Sema3f"	chr9	-	107685324	107685547	107685343	107685547	107684687	107684776
1273	"ENSMUSG00000034684.12"	"Sema3f"	chr9	-	107685324	107685547	107685343	107685547	107684687	107684816
1275	"ENSMUSG00000032579.14"	"Hemk1"	chr9	-	107336571	107337378	107337000	107337378	107329323	107329432
1279	"ENSMUSG00000023192.12"	"Grm2"	chr9	-	106647150	106648226	106648104	106648226	106645296	106645477
1290	"ENSMUSG00000032456.13"	"Nmnat3"	chr9	+	98296603	98296980	98296603	98296732	98354018	98355757
1293	"ENSMUSG00000112913.1"	"Gm30853"	chr10	-	65898711	65898875	65898724	65898875	65883305	65883494
1306	"ENSMUSG00000034432.11"	"Cops8"	chr1	+	90604374	90605512	90604374	90604445	90606536	90606669
1324	"ENSMUSG00000032816.15"	"Igdcc4"	chr9	+	65121779	65121924	65121779	65121920	65122507	65122526
1337	"ENSMUSG00000025236.11"	"Adpgk"	chr9	+	59310227	59313236	59310227	59310348	59313752	59313851
1339	"ENSMUSG00000032336.17"	"Nptn"	chr9	+	58643528	58643802	58643528	58643684	58650508	58650518
1342	"ENSMUSG00000015750.15"	"Aph1a"	chr3	+	95895142	95895570	95895142	95895216	95895717	95895845
1346	"ENSMUSG00000026005.15"	"Rpe"	chr1	+	66700830	66701028	66700830	66701017	66706445	66706525
1347	"ENSMUSG00000026005.15"	"Rpe"	chr1	+	66700830	66701417	66700830	66701017	66706445	66706525
1348	"ENSMUSG00000026005.15"	"Rpe"	chr1	+	66700830	66701417	66700830	66701028	66706445	66706525
1349	"ENSMUSG00000026005.15"	"Rpe"	chr1	+	66701616	66701648	66701616	66701636	66706445	66706525
1354	"ENSMUSG00000042350.13"	"Arel1"	chr12	-	84941730	84941957	84941760	84941957	84934953	84935123
1355	"ENSMUSG00000042350.13"	"Arel1"	chr12	-	84941730	84941957	84941760	84941957	84940160	84940397
1374	"ENSMUSG00000032115.14"	"Hyou1"	chr9	+	44388277	44388604	44388277	44388365	44388791	44388925
1378	"ENSMUSG00000034739.17"	"Mfrp"	chr9	+	44106242	44107971	44106242	44107461	44108294	44109184
1382	"ENSMUSG00000033149.17"	"Phldb2"	chr16	-	45774943	45775087	45774967	45775087	45774162	45774345
