ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2285	74,77,80,72,47,80,64,55,70,55	0,0,0,0,0,0,0,0,0,0	80,63,67,73,69,67,65,75,86,67	0,0,0,0,0,0,1,0,0,0	589	75
2287	0,0,1,1,1,0,0,0,0,0	136,144,128,151,101,85,105,120,115,107	0,0,1,1,0,0,0,1,0,1	125,141,100,125,151,130,125,79,105,76	217	75
2289	4,4,4,5,1,2,0,4,2,1	176,250,231,282,212,247,218,252,252,258	1,3,4,3,1,0,3,0,1,2	227,240,215,271,210,240,290,259,255,265	454	75
2290	20,19,24,25,20,23,17,25,25,17	0,0,0,0,0,0,0,0,0,0	16,12,15,22,13,14,24,7,17,28	1,0,0,0,0,0,0,0,1,0	1371	75
2292	6,8,13,4,2,6,6,7,14,8	645,787,838,824,779,1018,738,846,838,1000	5,9,6,9,10,8,4,3,9,19	865,820,804,839,799,837,934,896,1122,1067	400	75
2293	0,0,0,0,0,0,0,1,1,1	41,48,39,41,56,35,38,39,36,50	0,0,0,0,0,1,1,0,1,0	39,48,37,45,59,47,48,39,32,34	150	75
2294	37,21,29,48,18,20,18,26,24,28	2,5,3,2,1,2,0,1,0,2	25,24,27,31,29,29,35,24,35,23	2,1,0,2,2,2,5,0,0,6	214	75
2296	18,8,14,23,16,10,17,19,15,23	38,31,44,41,34,40,35,38,30,31	17,8,10,15,22,9,10,10,26,27	30,50,25,30,36,47,33,42,32,37	186	75
2299	137,108,140,133,135,121,87,140,148,207	4,9,5,10,3,6,4,7,8,14	191,126,145,94,160,145,144,109,142,133	10,9,9,0,4,3,8,3,8,6	219	75
2300	4,7,10,4,3,2,5,7,8,8	47,61,56,44,71,38,37,40,40,37	5,6,8,10,7,5,6,4,4,3	46,52,47,41,61,39,50,50,45,30	514	75
2301	1,0,1,1,3,2,4,3,2,1	2,0,0,0,0,0,0,0,0,0	2,0,0,2,0,0,2,0,1,2	0,0,0,0,0,0,0,0,0,0	383	75
2303	25,33,17,26,29,22,17,22,22,23	15,16,23,17,9,23,15,16,21,11	25,13,21,16,24,20,26,24,22,39	23,21,19,9,22,22,20,20,22,18	883	75
2305	18,13,15,21,13,12,11,8,11,11	0,0,0,0,0,0,0,0,0,0	15,6,12,10,12,5,9,4,13,23	0,0,1,0,0,0,0,0,0,0	722	75
2307	2,4,2,4,3,2,3,4,3,3	28,39,27,32,29,41,35,31,35,53	6,1,3,1,5,2,2,6,2,2	26,30,32,30,29,29,40,33,34,43	633	75
2308	0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0	2,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0	178	75
2309	2,0,0,7,3,2,4,5,4,4	144,168,146,205,164,205,145,179,156,181	4,3,1,0,5,4,1,2,6,8	165,169,135,175,161,160,220,190,222,229	160	75
2310	0,2,0,2,1,1,2,1,1,2	144,134,154,140,126,123,94,109,113,134	1,1,1,0,1,0,0,0,0,2	134,135,112,134,172,132,160,135,130,199	176	75
2312	6,4,8,8,10,1,6,8,7,3	42,52,52,60,41,33,39,45,39,34	5,6,5,3,6,1,4,6,6,12	52,42,43,21,34,40,36,32,44,29	287	75
2313	3,4,6,8,10,1,4,8,6,2	0,0,0,0,0,0,0,1,1,0	4,6,4,2,5,1,4,6,6,10	0,2,0,0,0,0,3,1,0,0	271	75
2314	0,3,1,4,2,4,5,8,3,4	50,53,60,54,42,46,38,37,43,54	5,1,4,2,1,2,2,3,6,6	52,54,45,56,59,45,42,49,55,55	152	75
2315	3,0,4,3,0,2,4,1,3,1	19,21,19,14,16,24,18,20,15,16	1,5,0,1,1,1,0,0,0,2	24,15,9,13,17,11,6,17,20,26	1315	75
2318	0,1,1,0,0,0,0,0,0,1	1,0,2,1,1,0,3,1,1,2	3,1,0,0,0,0,0,0,3,1	0,1,4,2,1,2,1,5,3,2	168	75
2320	2,0,2,1,0,0,2,2,2,2	0,0,1,0,1,0,0,1,0,1	0,1,0,1,0,0,1,0,0,3	0,1,0,1,0,1,1,0,0,0	596	75
2321	0,0,2,1,0,1,0,0,0,2	2,1,0,1,0,0,3,2,3,2	0,2,0,2,1,3,1,0,1,0	2,1,0,1,2,2,1,0,3,0	3912	75
2322	0,0,0,0,0,0,0,0,0,0	27,35,25,38,22,26,16,21,21,21	0,0,0,0,1,0,0,0,1,0	20,26,29,18,24,24,22,20,33,32	155	75
2323	9,9,13,14,7,6,12,14,8,11	23,29,28,34,17,23,27,22,17,24	8,6,16,8,13,6,14,7,14,8	21,14,18,31,21,22,14,16,29,25	1413	75
2325	4,5,6,8,3,4,7,4,2,4	9,27,14,15,14,7,8,13,22,18	4,2,2,2,3,2,4,1,6,4	5,13,10,6,20,10,15,13,11,5	179	75
2326	3,2,5,4,1,5,2,1,2,5	14,6,2,8,14,8,5,5,4,13	4,2,1,2,6,1,7,4,1,5	10,7,5,6,10,4,11,3,6,9	340	75
2328	1,1,2,1,3,0,4,0,2,3	102,91,98,108,80,128,84,85,109,111	0,1,1,3,5,0,1,1,2,2	137,90,73,88,93,88,109,82,123,135	229	75
2329	0,0,0,0,0,0,1,1,0,0	6,5,11,12,11,2,3,6,6,4	0,0,0,0,0,0,0,0,1,0	3,5,3,4,16,7,8,4,7,3	240	75
2330	1,1,1,2,2,0,0,3,1,0	18,20,14,13,16,15,8,13,10,16	3,0,1,0,0,0,0,2,2,0	17,12,7,17,15,17,11,8,11,13	170	75
2331	36,38,58,45,56,37,35,46,37,51	22,17,20,24,26,27,19,24,19,20	43,47,26,45,48,36,63,44,57,52	17,27,25,25,25,21,19,22,23,21	2666	75
2333	0,0,1,0,0,0,0,1,0,0	3,13,14,7,12,9,7,9,9,10	0,0,0,0,1,0,0,0,1,0	4,4,7,12,10,9,5,3,6,6	236	75
2334	2,3,8,5,1,6,4,4,1,5	1,7,5,6,3,1,7,6,4,6	1,2,2,4,3,2,1,2,4,3	1,5,5,7,3,1,5,1,5,5	1009	75
2336	2,2,2,0,3,5,4,0,2,1	0,0,0,0,0,0,0,0,0,0	1,2,4,0,3,5,4,2,0,3	0,0,0,0,0,0,0,0,0,2	192	75
2337	70,75,85,81,61,45,60,51,90,44	1,1,2,0,1,0,1,0,4,0	62,60,60,81,69,78,78,71,63,33	4,0,0,0,0,1,2,0,2,0	302	75
2338	125,117,117,118,107,108,98,97,120,133	20,25,23,21,13,29,24,31,23,29	114,91,134,134,141,126,126,104,102,150	22,25,29,20,33,18,20,18,24,29	734	75
2339	2,6,5,7,2,8,3,3,6,7	20,13,13,15,12,13,12,19,15,26	6,2,4,4,4,3,5,1,4,5	21,20,9,23,17,10,23,18,19,25	405	75
2340	56,66,65,51,44,49,44,45,51,48	0,0,0,0,0,0,0,0,0,0	62,53,41,43,74,52,74,58,42,57	0,0,0,0,0,0,0,0,0,2	1146	75
2343	8,12,8,7,9,6,10,4,8,6	37,31,28,27,26,33,7,24,22,36	15,4,6,13,12,12,5,10,6,17	32,26,24,28,20,28,36,22,38,26	230	75
2344	12,23,17,21,24,17,17,16,24,24	3,3,9,4,5,4,3,2,6,7	22,11,24,21,32,31,24,25,20,33	7,1,4,4,6,5,7,4,4,11	281	75
2345	1,3,4,0,0,2,0,3,1,2	19,12,10,10,17,17,10,9,14,18	3,0,1,1,4,0,0,1,3,2	16,15,15,13,15,16,13,13,13,18	157	75
2346	3,1,1,0,1,0,0,0,1,1	26,24,31,38,35,33,19,22,24,40	2,0,3,0,2,4,0,1,0,2	27,34,26,16,28,28,28,18,31,37	155	75
2347	5,4,3,6,6,6,1,6,3,5	1,4,2,1,3,3,2,3,3,0	7,0,7,0,8,10,4,3,4,6	3,1,1,0,4,0,0,3,2,3	202	75
2348	1,3,1,1,0,1,3,3,0,2	6,12,6,6,3,11,9,8,11,9	3,1,0,2,2,0,2,1,2,4	5,10,7,8,7,8,6,4,6,16	148	75
2349	1,0,0,0,0,0,0,0,0,0	0,1,1,0,1,1,0,0,2,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,3,0	1626	75
2350	13,10,15,16,15,9,10,9,13,11	1,1,1,0,1,0,0,0,1,1	11,7,2,8,10,16,18,16,11,9	0,0,1,0,2,0,1,1,0,0	138	75
2351	0,0,0,0,0,0,1,0,0,0	8,9,14,10,7,6,6,4,8,12	0,0,0,0,0,0,0,0,0,0	7,5,3,3,6,14,13,7,4,5	551	75
2352	10,7,10,9,17,14,4,13,4,10	8,11,10,9,12,4,5,10,14,13	12,7,8,10,8,9,9,5,10,10	11,12,9,14,21,16,14,6,12,17	1141	75
2355	21,14,28,25,13,18,22,28,16,36	104,132,135,145,127,158,116,113,114,143	29,19,24,25,21,18,25,20,44,35	146,145,103,102,139,99,139,125,134,193	266	75
2356	2,9,6,12,1,5,4,9,7,8	99,120,110,111,92,109,129,112,98,132	5,7,1,2,4,3,8,8,12,2	117,101,97,100,113,111,112,114,118,106	284	75
2357	5,5,1,5,5,3,1,2,4,0	11,22,16,12,10,10,5,9,10,13	6,1,4,3,0,3,3,5,4,4	7,21,8,14,7,11,8,7,15,9	1369	75
2358	2,2,1,7,4,4,3,1,1,2	5,17,17,10,11,10,12,6,6,12	2,1,1,1,6,3,4,2,4,7	9,13,12,14,9,10,17,19,10,14	1273	75
2360	19,42,20,39,18,27,20,17,15,18	17,8,22,12,8,10,9,11,15,17	20,32,25,30,21,20,34,26,28,30	11,7,13,12,20,14,9,2,15,11	1480	75
2361	5,9,6,11,8,7,3,2,10,4	16,15,17,16,9,19,17,17,14,13	3,3,3,9,7,4,11,5,10,7	9,9,10,15,9,9,11,8,10,18	320	75
2362	60,41,47,46,48,40,33,37,52,42	0,0,0,1,0,0,0,0,1,1	42,34,28,44,41,40,36,40,44,35	0,0,0,0,0,0,0,2,0,0	541	75
2363	5,3,6,2,3,0,4,2,0,2	0,1,0,0,0,0,0,0,2,1	1,0,1,0,4,1,2,2,2,1	1,1,0,0,0,0,0,1,2,0	1379	75
2364	2,3,2,0,3,0,1,1,0,3	8,5,13,6,5,2,4,3,3,5	1,0,5,1,1,6,3,3,1,0	12,3,6,2,9,9,6,6,4,0	1074	75
2365	12,5,12,14,8,9,9,10,4,9	71,76,77,71,59,81,67,76,76,84	10,3,2,5,6,5,11,8,24,21	71,60,66,67,61,87,100,55,62,68	264	75
2366	44,39,44,45,36,46,44,48,47,48	0,0,0,0,0,0,2,1,0,0	40,27,42,35,33,27,52,42,61,81	0,0,1,0,0,1,0,2,0,0	608	75
2367	0,5,6,6,2,3,3,4,4,5	95,117,92,111,90,111,78,109,94,101	8,1,3,6,3,2,6,5,9,7	70,101,93,84,93,87,99,85,112,125	299	75
2368	0,1,0,0,1,0,0,0,0,0	16,12,15,14,15,12,7,12,15,15	0,0,2,3,0,0,1,0,0,3	11,9,9,17,12,10,18,14,12,13	237	75
2369	10,10,13,6,18,18,10,10,20,13	54,46,50,56,49,41,35,55,46,43	16,13,9,7,8,6,8,9,11,12	40,48,39,47,53,38,59,47,49,42	1623	75
2370	41,33,41,51,42,45,45,43,36,44	5,1,15,13,9,3,9,8,6,6	53,29,31,30,46,20,40,30,39,50	14,6,7,7,10,12,4,7,6,12	885	75
2371	2,2,2,1,2,1,1,1,4,2	35,40,25,26,21,22,24,20,28,36	0,0,1,1,1,0,3,1,1,6	28,28,22,30,33,25,44,31,39,35	319	75
2372	3,2,3,2,4,1,3,6,4,4	13,12,16,25,21,20,14,26,13,13	1,1,5,3,4,3,5,2,3,9	19,20,19,16,28,22,25,15,19,18	322	75
2373	13,7,15,10,5,8,4,9,6,14	61,85,69,72,62,73,58,67,77,80	9,3,5,10,6,9,4,7,15,17	78,63,62,54,64,58,77,65,66,58	365	75
2374	42,32,31,57,41,54,38,43,47,46	38,52,57,46,39,43,31,34,35,59	47,36,40,41,46,45,48,39,51,47	59,46,35,34,35,50,52,44,51,54	159	75
2375	2,0,0,0,1,1,3,0,3,0	1,0,1,1,1,2,1,2,1,0	2,0,0,0,0,0,0,1,0,2	1,0,1,0,0,1,0,0,1,0	456	75
2376	4,2,5,5,3,0,3,1,2,1	1,1,1,2,0,2,0,0,1,1	5,2,1,2,0,5,3,3,4,4	1,1,0,0,0,0,1,0,0,0	218	75
2377	4,4,5,5,5,0,6,1,3,5	30,48,31,29,24,24,22,27,29,27	7,3,1,3,2,5,4,5,7,4	31,42,25,31,22,24,31,39,31,29	309	75
2378	5,6,7,7,7,2,6,3,3,5	1,0,0,1,2,0,0,2,2,2	7,3,3,4,3,5,5,6,9,5	3,0,7,2,0,0,2,2,1,7	550	75
2379	1,2,2,2,2,2,0,2,1,0	17,8,6,15,11,14,6,15,7,7	0,0,2,1,1,0,1,1,2,1	11,12,15,18,13,12,14,16,7,12	268	75
2380	52,45,62,88,71,34,47,50,48,55	0,2,1,2,0,1,1,0,0,0	50,40,45,54,47,44,65,50,52,48	0,0,1,0,0,0,0,0,0,0	667	75
2381	0,1,0,0,0,0,0,0,0,0	13,15,19,21,16,15,25,18,16,13	0,0,0,0,0,0,1,0,0,0	23,16,20,30,17,18,23,15,14,12	420	75
2382	11,10,4,11,5,2,5,7,10,4	4,6,3,6,3,4,5,4,1,4	1,1,3,10,5,2,5,4,6,13	6,5,4,3,6,6,5,3,5,3	263	75
2383	3,0,4,3,2,1,1,3,4,4	0,0,0,0,2,0,0,0,1,2	4,1,1,0,1,4,1,0,1,5	0,0,0,0,0,1,0,0,2,1	170	75
2384	3,0,4,3,2,1,1,3,4,4	8,11,5,8,7,4,9,8,5,5	4,1,1,0,1,4,1,0,1,5	9,8,0,9,8,2,12,3,7,9	168	75
2385	1,1,0,2,1,0,1,0,2,1	2,2,0,1,2,0,0,1,2,2	2,0,4,1,0,0,1,0,0,1	2,1,1,0,2,1,1,0,1,2	732	75
2386	1,1,2,6,2,5,4,3,5,4	1703,2115,2007,2093,1964,2151,1800,1867,1723,2076	1,2,2,4,4,5,5,1,3,4	2053,1953,1751,2029,1948,1905,2160,1907,2165,1908	159	75
2387	1,2,2,2,0,2,0,4,4,2	11,23,20,27,23,31,25,15,21,23	0,4,1,4,0,5,6,1,5,1	20,26,19,25,22,16,27,14,23,17	215	75
2388	0,0,0,0,1,0,0,0,0,2	6,10,8,13,11,7,13,7,7,13	1,0,0,0,0,0,0,0,0,0	10,12,6,11,13,17,6,15,9,2	367	75
2389	1,2,0,1,1,2,1,0,0,0	11,14,10,24,11,10,14,10,12,14	0,1,2,0,0,0,1,0,1,0	18,10,9,11,17,13,11,13,7,8	202	75
2392	833,920,897,951,772,1049,780,929,915,1016	1,0,0,0,0,0,0,0,1,0	897,874,947,963,966,932,1003,874,1046,1153	0,0,1,1,0,0,0,1,0,3	666	75
2393	4,9,8,6,8,6,7,5,4,16	0,0,0,0,0,0,0,0,0,0	4,13,5,8,9,8,8,4,13,8	3,0,0,0,0,0,0,0,1,0	1153	75
2394	19,18,13,8,13,9,12,12,13,26	17,8,26,19,12,16,10,12,12,16	10,10,7,15,12,13,6,17,9,10	4,13,18,11,10,9,17,10,8,10	253	75
2396	6,2,3,7,0,3,2,4,3,1	18,30,28,32,28,21,22,27,16,31	4,3,0,1,7,1,2,2,11,13	32,24,26,19,27,26,27,25,29,34	316	75
2397	71,78,72,80,81,69,69,84,67,84	134,143,104,123,146,118,121,107,134,135	68,66,61,61,69,72,100,64,88,104	128,140,140,116,134,135,134,113,121,123	1706	75
2399	55,43,50,53,36,33,37,50,39,55	2,6,6,7,7,7,5,4,2,5	45,31,16,43,44,14,54,32,70,62	7,7,7,9,5,8,3,7,10,9	1596	75
2400	4,2,2,7,0,4,2,4,1,4	16,17,10,18,6,13,14,15,15,15	5,0,2,1,9,2,5,1,7,11	17,9,3,11,17,11,14,11,14,10	507	75
2401	10,5,6,9,1,13,2,8,6,4	6,9,11,10,10,9,14,8,11,20	7,9,2,2,8,2,7,5,8,9	14,16,7,15,13,16,14,7,5,5	317	75
2402	2,0,2,0,0,2,1,3,0,2	9,8,10,10,4,3,4,7,5,14	3,0,3,1,0,2,1,1,1,0	7,8,7,6,5,2,5,4,4,6	151	75
2404	1,0,2,1,1,0,0,0,1,0	69,55,65,65,67,40,43,39,33,65	0,1,0,0,2,0,0,0,0,1	66,57,65,70,69,39,59,44,49,32	498	75
2405	1,0,0,3,0,0,0,2,0,0	1,0,0,0,0,0,0,0,0,0	2,1,0,0,0,0,3,1,0,1	2,1,0,0,0,1,1,1,0,1	1640	75
2406	39,29,60,51,36,50,29,38,45,48	11,8,13,8,10,14,5,9,10,9	36,31,40,29,52,27,42,43,45,57	12,2,9,6,8,11,5,4,10,11	2271	75
2407	57,48,74,74,51,73,42,61,62,74	0,0,0,0,0,0,1,0,0,0	57,54,57,51,73,40,59,53,54,74	0,0,1,0,0,0,0,0,0,0	2370	75
2411	1,1,0,2,1,1,0,0,0,1	0,0,0,1,0,0,0,0,0,0	1,0,1,1,1,4,1,1,1,2	0,0,0,1,0,0,1,0,0,1	428	75
2414	11,4,4,5,5,4,8,7,6,5	23,18,23,17,28,22,15,23,28,20	8,2,2,7,14,7,5,1,6,11	9,19,16,28,23,20,11,18,24,11	2007	75
2416	0,1,0,0,1,2,6,1,0,0	51,45,47,61,41,45,29,41,38,31	1,3,1,1,1,0,2,0,0,0	39,32,45,49,46,40,37,41,40,34	2339	75
2417	5,4,5,9,1,2,6,4,2,7	29,33,25,30,17,26,23,33,24,35	5,3,0,2,11,1,3,1,6,8	27,29,17,20,35,19,23,22,21,40	394	75
2418	8,12,16,10,13,8,8,7,10,6	35,59,48,49,46,48,35,46,39,48	11,7,2,8,13,4,5,8,11,19	51,47,41,44,63,46,54,60,47,55	289	75
2419	3,5,7,3,8,4,4,3,3,3	0,0,0,1,0,0,0,0,0,1	6,5,2,6,11,2,4,0,6,11	1,0,1,0,0,0,1,0,0,0	190	75
2420	1,2,1,1,0,0,0,0,1,3	5,8,2,7,6,4,2,4,11,4	5,1,1,0,2,0,0,1,0,1	13,6,5,1,4,5,6,5,9,6	333	75
2421	0,0,1,0,0,0,1,0,0,1	19,14,19,18,16,17,15,19,17,19	0,0,0,0,0,0,0,0,2,0	16,18,20,11,20,20,16,11,16,10	150	75
2422	39,38,27,47,27,22,24,31,24,28	25,32,41,42,29,22,20,31,21,24	29,27,11,5,28,13,27,15,45,38	25,26,27,34,29,36,31,20,29,30	1798	75
2423	8,7,4,8,5,4,4,7,11,9	16,21,24,21,9,15,16,16,17,28	7,2,3,6,7,7,8,6,9,11	18,10,18,12,13,13,20,12,16,12	977	75
2424	5,4,3,5,5,3,5,5,1,3	23,38,35,36,47,20,29,35,21,30	2,1,3,3,6,2,0,3,1,4	34,35,29,38,37,29,31,28,22,21	1545	75
2425	68,68,79,92,64,43,54,62,63,86	0,1,0,0,3,0,0,0,0,3	87,65,67,65,79,81,80,66,55,47	0,0,2,0,2,0,1,0,0,1	201	75
2426	51,61,60,76,54,31,48,40,50,47	0,0,0,0,0,0,0,1,0,0	55,51,62,48,81,61,70,37,45,28	0,0,0,0,0,0,0,0,0,0	183	75
2427	98,121,114,132,107,64,72,77,97,93	0,0,1,0,0,0,0,0,0,0	93,95,115,99,136,108,124,87,82,56	0,0,0,0,0,0,0,0,0,1	306	75
2428	13,19,28,27,31,10,29,25,33,22	142,197,136,150,180,150,134,146,144,171	13,9,8,19,17,9,23,29,25,51	183,164,157,178,159,136,173,193,165,146	344	75
2429	1,2,3,1,4,0,0,1,2,4	6,6,10,8,11,8,11,14,8,9	4,1,2,2,3,1,2,4,6,3	12,17,11,9,4,3,11,0,7,11	153	75
2430	3,9,5,13,4,6,3,7,3,7	25,29,31,20,25,24,26,25,23,25	5,3,5,7,6,8,11,8,7,7	22,22,27,16,28,23,35,24,37,18	445	75
2431	11,13,14,16,12,9,14,10,16,21	135,168,133,190,144,51,104,108,102,104	11,5,13,8,15,5,13,5,16,17	172,149,124,122,165,138,165,103,88,40	1079	75
2432	0,1,2,1,0,2,2,0,4,1	21,16,33,19,14,17,10,29,15,19	0,1,1,0,5,0,2,0,1,1	18,14,9,2,22,11,23,10,17,22	1101	75
2434	1,2,1,0,0,2,1,1,2,1	4,0,2,1,2,2,1,3,2,1	1,0,1,3,2,1,2,0,0,0	5,0,2,2,2,3,3,1,1,2	247	75
2435	0,1,1,0,1,0,2,1,1,2	1,5,7,4,6,3,3,10,3,7	0,0,2,1,1,0,1,0,2,0	7,1,2,7,2,3,3,2,4,3	161	75
2436	2,3,4,4,2,4,3,5,1,5	0,0,0,1,0,0,0,0,1,0	5,5,1,2,6,0,3,0,4,10	0,0,0,0,1,0,1,0,0,0	1988	75
2437	40,53,45,36,44,13,23,28,22,28	1,2,1,3,2,2,2,0,0,5	44,33,44,27,54,39,40,23,22,43	0,0,1,2,1,2,1,1,5,0	257	75
2440	2,1,2,0,1,6,4,1,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,4,1,3,0,7,1,7	0,0,0,0,1,0,0,0,0,0	302	75
2441	0,3,0,3,2,1,1,1,0,1	123,135,138,163,110,112,119,143,135,124	2,2,1,1,1,2,1,2,0,2	147,140,131,159,132,137,141,122,139,178	161	75
2442	19,5,12,8,4,9,9,12,9,3	16,20,19,29,22,32,13,17,31,30	12,6,9,6,11,4,10,4,10,17	17,25,19,18,36,24,39,18,36,23	2738	75
2443	30,27,39,37,34,35,37,37,41,49	0,0,0,1,0,0,0,0,0,0	61,29,52,27,50,41,34,39,50,44	1,0,0,0,0,0,0,1,1,0	1379	75
2445	5,1,2,3,0,3,0,1,4,2	0,2,1,2,2,0,3,2,3,1	3,0,2,2,3,0,1,3,0,1	2,0,4,1,0,0,1,1,2,2	183	75
2448	3,0,3,10,4,3,2,6,4,4	383,452,382,442,390,313,299,335,326,377	4,0,0,2,3,0,3,2,2,5	354,340,433,415,386,404,420,367,381,386	567	75
2449	1,0,3,1,1,1,3,2,1,1	500,496,622,541,441,489,436,474,492,536	0,0,2,2,2,1,2,2,2,3	539,469,541,543,529,558,609,498,486,568	164	75
2451	6,4,2,9,3,3,5,6,1,0	44,32,39,43,41,48,28,36,35,49	1,4,0,4,1,3,7,1,5,5	28,29,24,47,38,36,36,43,35,51	145	75
2452	2,0,0,2,0,0,2,1,1,2	30,41,47,35,34,52,35,41,37,43	0,1,1,1,1,0,2,2,2,3	37,44,47,42,44,29,36,38,42,43	147	75
2453	3,0,2,2,1,2,5,6,4,2	29,22,23,27,36,30,23,37,20,35	4,1,3,3,3,6,2,1,5,4	37,38,20,24,20,27,24,32,23,42	141	75
2454	2,2,1,0,1,1,1,3,0,0	23,35,27,27,25,23,35,31,30,33	3,0,1,0,1,0,0,1,0,2	27,31,27,27,19,31,22,21,39,41	154	75
2455	0,0,1,1,2,0,0,0,1,2	38,33,31,36,33,50,32,36,35,36	1,1,2,0,2,0,3,0,2,1	38,36,34,39,36,30,37,27,59,45	148	75
2456	0,1,2,0,1,1,2,1,2,0	35,33,48,45,29,32,30,34,36,38	1,2,1,0,1,0,0,1,2,3	26,37,28,45,35,32,40,35,37,25	148	75
2458	1,0,1,0,2,1,0,1,0,0	26,20,30,27,28,21,25,29,21,27	0,0,0,0,0,0,0,1,0,2	32,34,25,27,27,23,45,27,33,28	152	75
2459	1,1,0,2,1,1,0,0,0,2	31,48,35,38,42,14,24,36,35,33	0,1,0,1,1,0,0,0,1,3	40,29,32,26,31,30,41,26,27,30	151	75
2460	16,18,17,26,22,19,14,20,21,23	175,197,196,204,187,125,127,147,151,195	23,13,12,22,31,12,15,18,33,27	215,152,175,142,183,166,196,159,147,92	1151	75
2461	103,104,103,115,90,87,92,104,99,111	1,0,0,0,0,0,0,0,0,0	127,96,88,87,116,86,113,101,110,115	0,0,0,0,0,0,0,0,0,0	2449	75
2462	0,2,1,2,2,6,2,3,2,4	238,268,258,235,251,260,219,228,255,279	2,1,1,1,4,1,2,1,5,3	222,252,213,266,267,245,269,234,271,296	1105	75
2463	1,1,5,6,7,3,2,12,7,1	327,371,286,343,302,424,327,313,317,423	5,4,7,3,3,2,0,1,3,9	324,318,305,328,334,324,364,315,395,307	738	75
2464	8,14,15,9,8,5,5,4,5,12	291,304,349,309,264,305,298,279,308,283	12,9,1,9,9,6,6,6,5,11	274,260,264,317,319,310,290,278,302,331	219	75
2465	5,12,12,8,6,4,4,4,5,11	94,116,94,83,83,69,87,66,81,94	11,8,1,8,8,6,6,6,4,9	91,68,77,60,90,70,91,69,107,93	216	75
2466	2,1,1,0,4,1,2,1,0,0	298,282,288,272,235,242,257,268,249,285	4,0,0,0,2,2,3,2,3,3	231,254,243,235,277,258,285,235,255,268	173	75
2467	35,43,45,56,38,47,58,38,52,51	196,197,209,213,170,200,196,175,205,208	44,26,28,29,56,43,55,51,51,48	200,186,173,204,206,214,248,197,209,213	194	75
2468	1,3,5,3,6,1,2,2,2,6	11,11,12,16,16,7,8,11,11,12	4,3,5,4,6,3,4,1,1,3	17,10,11,9,16,16,19,16,13,16	424	75
2469	1,2,3,3,4,1,2,1,1,6	0,0,1,1,0,0,0,0,0,0	3,3,4,3,5,2,4,1,1,3	0,0,1,0,0,0,0,0,2,0	382	75
2470	4,0,0,1,0,1,0,2,1,0	9,22,18,13,14,9,10,8,13,14	0,0,0,0,4,1,2,1,2,2	13,12,15,17,19,17,15,19,23,15	166	75
2471	7,6,1,2,5,2,6,4,5,9	19,16,10,15,15,14,11,14,9,13	6,5,3,3,6,7,6,3,12,6	19,15,20,6,11,10,18,16,23,15	170	75
2473	101,135,129,160,134,118,106,103,93,148	0,1,0,1,0,1,0,1,0,0	111,111,127,115,124,130,132,92,145,118	5,2,2,1,0,0,3,0,3,2	173	75
2476	6,7,9,11,10,12,5,9,10,6	29,29,23,20,19,16,11,30,25,50	6,12,3,12,5,8,13,4,7,11	21,18,17,20,18,25,20,18,36,28	520	75
2477	126,128,111,118,120,154,110,143,127,154	0,0,0,1,0,0,0,0,0,1	132,125,129,142,171,130,139,119,154,158	2,3,1,0,1,2,0,0,1,0	204	75
2479	15,25,19,21,13,19,12,20,18,28	35,44,45,37,38,18,39,48,40,57	22,16,15,14,18,24,19,14,13,17	38,34,41,34,43,40,31,41,60,44	260	75
2480	0,0,0,0,0,0,2,0,0,0	4,2,3,2,3,1,5,3,0,2	0,0,0,0,0,0,0,0,0,0	6,2,3,3,6,2,4,1,0,1	496	75
2481	75,61,70,66,65,43,63,61,78,70	4,6,1,1,5,1,2,1,3,0	91,64,67,65,98,76,67,63,63,62	4,4,1,4,6,1,7,5,2,1	207	75
2482	13,17,13,30,16,27,8,16,11,23	30,35,36,36,32,21,23,21,29,37	14,13,6,7,33,0,10,6,21,17	21,35,31,41,31,30,25,23,25,32	1176	75
2483	2,1,2,0,3,1,3,1,1,0	43,38,39,48,38,24,26,28,36,30	1,1,1,1,1,1,0,1,1,0	26,34,33,31,32,37,48,25,31,35	262	75
2484	9,9,28,13,3,3,16,10,12,7	37,29,28,22,22,26,31,24,19,25	10,9,11,15,11,8,13,8,11,11	30,22,26,14,33,30,28,20,23,22	559	75
2485	23,19,15,33,17,19,29,20,16,14	3,4,4,4,2,5,1,5,2,4	27,11,13,22,23,18,15,18,16,22	6,3,4,6,3,2,5,0,3,1	1993	75
2486	7,10,17,6,9,6,5,11,5,10	1,0,0,0,0,0,0,0,0,1	17,5,9,8,10,4,7,3,12,8	1,0,0,0,0,0,0,1,1,0	1101	75
2487	13,13,25,9,15,11,7,17,9,18	2,0,0,1,3,0,0,1,1,0	24,11,11,12,13,7,10,5,17,10	0,0,1,0,0,0,0,1,1,0	1207	75
2489	0,0,0,0,0,0,0,0,0,0	68,92,77,83,57,58,50,49,64,67	1,0,0,0,0,1,0,0,0,0	66,79,57,103,48,47,72,86,77,56	307	75
