ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2097	3,2,1,0,1,2,1,2,0,3	58,43,44,52,50,38,49,53,45,50	1,4,1,1,0,0,1,1,0,2	42,64,36,41,51,52,58,52,40,46	150	75
2098	0,1,2,1,0,1,0,0,1,0	2,1,2,1,0,4,0,1,1,0	0,2,0,0,0,0,0,1,0,0	0,0,0,3,0,0,1,0,0,1	150	75
2099	1,0,1,1,0,1,1,0,0,0	20,32,21,21,20,21,14,14,22,18	1,0,0,3,1,0,0,0,0,1	21,30,20,22,19,31,16,24,21,10	150	75
2100	1,1,1,1,1,0,0,1,0,0	50,36,51,51,37,45,31,21,30,43	0,5,1,1,1,1,0,2,0,2	33,44,71,46,38,54,26,41,45,52	150	75
2101	2,4,2,2,4,4,3,1,6,2	74,59,63,62,48,65,21,30,41,47	1,11,9,3,3,5,1,2,3,5	45,55,72,50,56,68,44,50,53,40	150	75
2102	123,120,135,110,120,94,97,97,115,120	0,0,0,0,0,0,0,0,0,1	131,157,168,118,130,138,102,130,118,127	0,0,0,0,0,0,0,0,0,0	150	75
2103	0,1,2,0,0,0,0,0,0,0	65,80,47,60,49,57,52,46,51,43	0,0,0,0,0,0,0,0,0,0	56,44,44,36,47,71,63,46,56,49	150	75
2105	0,0,0,1,0,2,0,1,2,0	9,22,19,13,14,14,18,12,8,17	1,0,1,0,0,0,0,0,0,0	11,11,16,12,11,19,18,9,10,14	150	75
2106	6,1,6,3,1,3,3,3,2,6	3,4,3,2,3,2,3,1,2,1	1,2,2,2,2,3,4,2,5,2	1,1,3,3,8,3,2,3,2,2	150	75
2107	3,3,1,0,0,1,2,3,4,0	937,891,847,756,786,854,680,706,768,773	3,1,2,1,1,1,4,0,3,1	791,893,770,737,767,867,775,737,790,729	150	75
2108	2,3,4,4,2,6,2,2,7,1	174,107,154,125,137,116,106,136,140,122	0,1,2,3,5,2,1,0,0,0	127,160,120,161,145,159,150,113,118,124	150	75
2109	595,526,574,497,493,536,421,461,489,543	0,2,1,0,0,1,0,0,0,0	501,601,472,510,527,524,615,471,489,558	1,0,0,2,0,1,2,1,1,1	144	75
2110	1,1,0,0,3,0,0,1,1,0	1,0,1,1,1,0,0,3,2,2	0,4,0,0,0,1,0,0,0,0	0,5,0,0,0,4,0,0,0,0	150	75
2112	43,77,46,64,44,45,46,56,60,40	0,0,0,0,0,0,1,1,0,1	45,65,30,51,36,36,42,54,43,63	1,1,1,0,0,2,0,3,0,0	150	75
2113	49,79,52,72,48,54,69,76,69,44	1,5,3,3,0,6,4,1,1,3	53,73,37,62,44,39,44,50,50,64	2,1,5,0,2,5,2,6,6,3	150	75
2114	2,0,2,3,3,0,5,5,0,3	6,7,4,4,5,6,4,5,8,11	3,7,2,3,0,0,2,4,2,0	13,4,8,9,8,5,1,5,3,5	150	75
2115	11,6,8,9,9,7,12,6,10,14	793,799,950,732,789,796,676,554,675,771	5,14,12,10,12,6,12,15,8,8	808,729,801,732,726,795,710,675,682,759	150	75
2116	1,5,0,4,5,7,1,0,0,5	3,1,2,0,0,1,1,1,2,2	1,4,0,3,1,1,0,2,0,0	2,2,2,3,0,3,1,0,0,1	150	75
2118	2,0,2,0,0,0,0,1,2,0	0,0,1,0,0,0,0,0,1,1	1,2,1,2,1,1,0,1,0,0	0,0,0,0,0,0,0,0,0,1	150	75
2119	178,193,161,129,117,170,116,136,128,148	3,2,4,7,6,7,2,3,1,2	128,179,124,134,162,152,144,138,130,169	1,0,0,3,8,8,3,5,6,4	150	75
2120	6,9,9,4,4,8,7,9,2,4	910,871,913,805,768,923,727,698,732,740	4,9,4,2,10,5,6,4,4,5	787,911,690,747,728,828,873,752,802,828	150	75
2121	5,2,2,3,2,2,2,4,0,0	170,198,186,166,165,163,172,131,145,167	0,1,1,2,2,1,1,4,4,1	161,195,162,161,156,154,180,137,155,183	150	75
2122	303,367,334,315,318,316,300,268,296,306	0,0,0,0,0,0,0,0,0,0	319,334,296,302,334,309,302,287,280,322	0,1,0,0,0,0,0,0,0,1	150	75
2123	13,24,19,19,22,18,30,23,27,19	318,361,375,318,268,329,266,250,280,295	17,18,17,21,10,18,13,21,19,23	355,299,278,284,341,280,289,269,268,306	150	75
2124	14,21,17,10,9,15,17,13,6,12	294,312,321,267,218,271,258,236,286,236	8,18,8,19,18,10,11,9,6,19	295,276,244,272,313,299,292,274,233,263	150	75
2125	3,5,2,2,2,2,6,3,1,2	20,29,21,15,20,13,16,11,12,24	1,4,1,3,8,2,0,3,3,2	7,10,26,16,18,16,13,21,18,23	150	75
2126	3,2,2,0,2,0,5,1,0,1	45,34,28,24,29,25,19,11,19,27	4,2,0,3,1,5,4,0,1,0	20,24,17,25,27,16,19,27,21,24	150	75
2127	2,2,3,0,3,1,0,2,0,0	3,4,0,3,0,0,2,0,1,0	1,3,1,0,0,1,0,1,0,0	1,1,2,0,0,1,1,1,1,1	150	75
2128	2,2,4,2,1,0,0,2,1,0	14,31,12,9,14,20,19,9,15,12	1,3,1,0,2,2,0,1,0,3	15,13,16,14,9,22,16,23,15,26	150	75
2129	5,4,6,5,6,4,4,8,4,8	44,42,48,45,30,50,38,29,50,45	9,7,8,7,4,8,5,7,8,6	48,54,45,48,54,33,36,33,37,41	150	75
2130	0,0,0,0,0,0,0,0,1,0	92,67,63,68,61,51,60,67,55,56	0,0,0,1,0,0,1,0,0,0	65,58,57,65,72,66,66,63,52,58	150	75
2131	110,88,127,83,77,107,103,91,129,106	11,9,6,7,4,4,2,5,7,1	92,160,81,101,83,109,109,78,103,88	4,7,4,8,5,2,6,4,9,2	150	75
2132	4,6,2,3,0,4,1,4,3,3	1,1,3,1,0,0,1,0,0,0	0,3,3,2,3,2,1,0,0,1	1,2,0,0,2,3,4,1,1,2	150	75
2133	1,2,1,2,0,0,1,1,2,1	22,21,29,21,27,24,20,25,20,30	0,1,1,2,2,0,2,1,0,1	20,27,27,21,33,46,18,20,21,17	150	75
2137	8,9,7,7,13,10,3,10,4,7	0,1,1,0,1,2,3,0,0,0	5,6,8,11,9,7,5,12,7,4	0,0,0,0,0,0,0,0,2,2	150	75
2138	8,5,6,7,14,11,1,7,16,10	0,0,1,0,0,0,0,0,0,0	9,7,5,13,10,9,7,8,6,10	0,0,0,0,0,0,1,0,0,0	150	75
2139	0,2,0,0,0,0,0,1,0,1	28,26,37,31,27,24,17,22,22,30	0,0,0,3,1,1,0,2,0,1	27,28,21,20,23,20,18,24,22,29	150	75
2140	1,3,1,2,4,4,5,2,0,1	27,43,16,37,24,20,25,17,15,23	0,1,1,2,0,0,1,6,2,1	20,26,16,23,29,29,17,22,26,24	150	75
2141	0,0,0,1,1,0,2,0,0,1	11,18,26,16,10,10,15,10,9,15	0,0,0,2,0,0,0,0,1,0	9,19,15,16,18,10,13,9,9,11	150	75
2142	1,0,0,0,1,0,0,0,2,1	1,1,0,0,0,0,0,0,0,0	1,1,1,4,0,2,1,1,0,1	1,2,0,0,0,0,0,0,0,0	150	75
2143	24,40,22,28,31,34,33,22,35,28	50,60,74,42,58,62,58,68,51,45	27,18,30,31,36,26,30,18,28,31	52,62,53,59,66,66,66,39,74,63	150	75
2144	4,0,9,7,4,3,11,6,7,4	23,29,25,20,24,23,28,16,30,14	4,5,12,12,3,11,2,4,8,6	24,21,17,19,16,27,22,18,17,19	150	75
2145	5,10,3,5,2,9,13,6,7,9	168,194,181,163,143,174,139,127,133,146	6,11,6,6,7,10,6,6,12,14	119,178,144,177,134,172,178,168,150,147	150	75
2147	45,41,47,50,45,27,50,48,49,30	3,3,4,8,7,4,3,7,3,8	40,51,24,35,45,28,31,44,48,44	8,6,1,10,4,7,6,8,9,5	150	75
2149	304,277,317,271,256,257,260,246,257,254	10,12,15,9,14,5,18,13,7,10	288,296,232,239,262,307,305,311,251,263	12,14,10,14,10,9,11,17,8,8	150	75
2150	1,0,0,0,1,0,0,1,1,1	109,124,114,98,114,109,111,105,85,106	0,2,1,0,0,0,0,2,1,1	97,112,86,107,87,101,119,101,105,100	150	75
2151	2,1,2,0,1,4,5,2,2,0	60,72,57,55,43,49,44,50,59,58	0,6,2,3,3,1,1,4,2,3	75,66,52,63,61,58,70,48,75,54	150	75
2152	12,13,9,10,3,11,13,8,12,11	16,22,21,20,12,20,14,12,13,17	16,13,11,16,15,6,11,12,12,10	14,17,24,14,18,12,21,4,14,9	150	75
2153	1,0,2,2,2,1,1,2,1,0	63,67,69,51,73,59,55,42,44,66	1,1,1,0,0,2,1,2,1,0	38,45,61,68,51,58,39,50,57,44	150	75
2157	63,51,62,58,56,50,61,33,67,38	3,5,6,6,5,8,2,2,1,6	44,42,51,38,43,51,57,61,48,53	1,5,2,1,3,3,4,3,3,3	150	75
2158	18,18,21,25,18,29,25,16,28,9	3,1,3,3,2,1,3,0,1,2	24,15,18,19,19,15,20,20,24,27	0,2,0,1,3,4,2,1,1,0	150	75
2159	32,25,23,25,24,18,28,24,19,30	1,0,4,0,0,2,0,0,1,1	32,26,21,28,17,20,28,29,31,26	0,1,3,0,0,2,1,1,0,1	150	75
2160	47,46,31,32,26,22,46,35,44,44	83,90,84,85,65,85,55,60,70,65	38,44,28,31,30,44,34,33,36,37	65,60,74,60,78,66,68,54,74,75	150	75
2161	88,104,102,84,71,79,93,70,72,80	5,0,1,2,0,2,2,1,3,4	89,90,94,95,98,85,63,85,82,72	0,2,4,2,5,4,4,1,0,4	150	75
2162	14,16,9,25,15,10,13,12,12,7	14,16,14,11,15,13,8,13,6,12	15,15,14,12,7,8,12,10,17,10	12,10,6,17,6,14,17,18,13,13	150	75
2163	16,10,20,21,17,18,20,21,21,21	5,9,6,6,2,4,14,3,5,10	14,22,25,22,13,15,9,12,28,24	6,6,3,2,5,2,3,4,6,1	150	75
2164	0,0,4,3,1,2,1,3,2,0	3,5,12,8,8,3,6,10,14,9	0,1,0,1,0,3,2,0,0,2	9,6,4,9,12,9,13,3,6,5	147	75
2165	0,2,1,1,1,2,2,1,1,2	3,0,2,0,0,4,0,3,2,2	1,2,0,1,3,0,1,0,0,1	1,1,2,0,3,1,2,2,0,1	150	75
2166	0,2,0,1,1,2,2,1,1,2	8,3,4,7,6,5,4,1,6,5	1,2,0,1,3,0,1,0,0,0	2,6,3,4,2,3,7,4,3,4	150	75
2167	30,47,32,45,29,35,31,35,47,37	35,37,54,44,37,44,43,28,41,33	41,50,37,50,36,44,50,35,56,45	30,42,41,48,47,50,60,45,37,29	150	75
2168	1,1,2,2,1,0,1,0,1,0	4,6,5,4,7,9,7,4,6,2	1,0,0,1,1,2,0,2,0,1	6,1,6,8,10,6,7,3,11,4	150	75
2169	3,2,5,2,4,3,5,6,3,3	3,2,4,4,1,1,1,1,1,4	0,1,1,5,3,4,2,5,4,5	2,1,0,1,2,1,4,2,0,2	150	75
2173	2,5,3,1,5,4,4,2,3,2	2,4,1,1,3,3,3,0,1,3	4,4,7,9,3,4,0,5,7,4	1,2,0,2,0,3,1,0,1,2	149	75
2174	49,47,54,38,44,44,56,39,31,44	11,12,10,13,8,5,4,7,10,16	36,47,45,58,65,67,47,59,38,38	6,7,5,14,6,11,14,6,12,12	150	75
2175	60,46,60,40,49,45,56,40,34,44	9,7,3,7,9,3,6,4,2,4	43,50,48,55,69,70,49,60,40,44	10,8,7,1,11,10,7,7,2,13	150	75
2176	4,4,3,7,2,2,4,4,4,8	18,21,25,22,18,19,25,18,16,38	1,6,6,3,9,12,5,5,8,6	24,26,21,19,28,19,30,22,34,22	150	75
2177	13,17,12,9,13,7,12,12,9,13	26,33,41,21,31,24,28,26,23,34	8,14,17,8,12,15,20,19,9,19	35,48,19,42,34,31,37,37,41,34	150	75
2178	0,0,0,0,1,0,0,0,0,0	1,0,1,3,0,0,1,1,2,0	0,0,0,1,0,0,0,0,0,0	0,3,1,2,0,0,5,0,0,2	150	75
2179	0,0,0,0,0,0,2,0,1,0	58,74,50,42,53,61,44,45,45,52	1,0,0,0,0,0,0,0,0,0	43,56,47,58,52,42,55,49,48,46	150	75
2180	0,2,2,0,1,1,0,0,1,0	33,37,26,26,22,21,15,13,22,22	0,0,0,0,3,0,0,0,0,1	17,27,16,24,20,19,26,27,18,18	150	75
2181	53,66,53,48,57,47,55,46,45,52	0,1,0,1,0,1,0,0,0,0	46,58,43,44,46,39,48,36,60,37	0,0,1,2,1,1,0,0,0,1	150	75
2182	34,31,33,30,35,27,36,20,36,41	0,2,1,3,0,4,2,5,1,7	33,47,42,34,24,23,36,30,36,26	1,1,4,0,3,2,3,2,1,6	150	75
2183	50,58,31,53,39,50,44,45,45,51	47,67,41,64,46,58,53,42,45,65	53,59,48,45,38,33,54,37,49,46	83,53,46,43,60,46,53,45,87,66	150	75
2184	11,16,13,10,22,14,19,15,10,11	138,151,123,128,148,163,101,112,124,124	23,21,23,23,19,18,15,22,14,17	128,133,137,154,123,134,145,124,142,135	150	75
2185	188,171,177,158,167,169,135,135,151,157	9,16,4,8,6,14,10,12,10,11	172,177,167,157,171,152,189,150,169,184	16,8,15,5,10,10,10,8,17,10	150	75
2186	3,11,5,3,3,8,15,7,5,16	373,344,387,286,294,307,273,270,242,349	10,5,1,14,12,3,5,9,15,7	344,346,329,330,317,281,341,328,302,262	150	75
2187	3,4,13,9,6,1,9,5,5,2	116,115,136,106,120,144,100,98,121,115	6,3,4,2,3,1,2,2,3,1	116,101,137,113,112,117,136,123,162,135	150	75
2188	18,18,18,17,21,21,12,11,5,15	4,15,6,2,4,6,5,5,3,4	16,15,9,16,21,12,20,10,15,13	5,6,0,2,2,2,6,3,4,7	150	75
2189	13,14,29,17,14,26,11,11,14,15	129,124,121,125,104,116,110,95,109,99	16,18,14,10,18,22,21,14,17,19	105,111,99,125,115,121,101,109,85,119	150	75
2190	16,18,21,23,18,26,12,17,20,17	2,2,7,1,6,1,1,1,4,6	8,19,17,21,21,13,15,20,13,7	2,7,3,4,1,5,6,2,2,2	150	75
2191	11,3,17,9,13,15,10,10,8,11	14,6,12,9,13,11,17,6,13,6	8,5,11,8,10,12,15,7,15,10	7,16,2,9,10,15,14,8,12,9	150	75
2192	3,3,1,0,1,0,0,2,0,0	2,0,4,0,3,0,1,2,5,3	1,2,0,1,2,0,0,3,0,0	0,3,2,0,4,2,1,3,2,1	150	75
2193	15,12,12,10,12,10,17,11,9,9	154,141,161,152,139,171,139,107,138,154	13,14,14,13,7,8,11,16,20,13	145,168,124,156,144,186,146,159,121,162	150	75
2195	0,1,0,0,0,0,0,0,0,0	0,1,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0	150	75
2196	0,0,0,0,0,1,0,1,1,0	0,0,3,0,0,1,1,0,0,1	0,0,0,1,2,0,1,1,1,1	0,1,0,1,0,0,0,0,0,0	150	75
2200	4,2,8,4,2,3,5,2,6,1	70,51,64,54,51,75,53,50,52,51	2,4,1,2,6,1,2,2,2,4	53,56,48,66,61,58,64,62,46,55	150	75
2201	7,7,10,9,8,5,10,5,9,14	2,1,1,1,2,2,2,1,2,5	4,7,6,7,10,6,10,4,4,5	0,0,0,0,2,0,3,2,3,0	150	75
2202	0,2,2,1,2,4,1,3,1,2	69,57,68,55,63,56,47,46,53,65	0,1,1,1,0,2,0,3,0,2	59,74,69,56,71,77,56,60,70,60	150	75
2203	21,16,19,37,19,19,25,19,17,15	37,37,42,37,37,36,49,37,31,43	17,28,19,16,21,22,24,22,17,20	38,46,40,37,38,36,41,38,36,34	150	75
2204	0,0,0,0,0,0,0,1,0,1	96,118,88,89,103,95,82,84,92,93	1,0,0,1,0,0,0,0,0,2	106,93,89,98,84,109,101,82,85,79	150	75
2205	3,0,1,3,2,3,3,4,6,1	30,45,43,30,47,41,35,29,30,30	4,1,2,2,2,2,0,1,2,7	42,30,30,42,42,24,34,42,35,37	147	75
2207	1,0,1,0,0,0,0,0,0,0	21,10,20,11,15,5,7,19,17,25	0,0,0,0,0,0,0,0,0,0	5,24,20,11,5,31,8,10,10,6	150	75
2209	3,1,6,0,2,6,2,2,4,2	112,113,119,103,102,104,74,97,90,95	3,2,3,6,4,1,5,5,2,2	104,108,82,73,90,90,99,105,83,95	150	75
2210	22,24,23,26,18,15,29,26,33,20	101,101,115,113,81,101,103,77,93,98	16,25,22,26,15,21,21,10,13,28	112,107,93,115,97,133,75,88,102,96	150	75
2211	0,0,0,2,1,3,3,6,2,6	50,73,56,59,63,69,37,48,34,74	1,4,1,0,1,1,2,4,2,0	48,71,58,49,57,61,64,56,61,44	150	75
2212	22,18,14,20,15,13,18,31,17,19	4,3,2,2,0,0,3,0,3,3	12,27,16,16,15,13,17,13,30,14	1,0,1,0,2,0,5,0,2,1	150	75
2213	25,15,14,21,16,12,15,32,17,18	60,56,55,51,41,56,49,41,46,56	13,22,15,17,14,12,17,10,30,14	55,53,42,50,53,51,49,46,44,56	150	75
2214	5,0,1,3,0,0,6,6,4,5	21,19,26,27,24,22,17,25,18,26	1,5,2,5,1,1,1,0,1,4	20,28,25,18,20,21,21,15,24,12	150	75
2215	1,2,6,6,3,7,3,3,4,3	0,0,0,1,2,0,0,1,2,0	1,6,2,7,2,6,5,1,1,8	0,1,2,1,2,1,0,0,0,0	150	75
2217	0,0,1,0,0,0,0,0,0,0	22,33,19,34,29,23,25,17,27,13	0,0,0,0,0,0,0,0,0,0	12,25,21,21,15,26,26,14,16,25	150	75
2221	16,20,19,23,25,18,15,18,18,14	2,3,0,1,0,4,0,2,0,1	8,25,19,11,14,21,26,22,27,14	0,3,0,1,0,2,5,2,2,3	150	75
2222	1,2,2,2,1,0,0,1,0,0	4,7,4,7,9,6,14,4,4,3	1,0,0,2,4,0,1,1,1,2	4,10,6,7,2,4,9,4,4,7	146	75
2223	26,23,21,23,14,20,13,17,27,25	0,0,0,0,0,0,0,0,0,0	18,24,16,6,26,17,21,12,8,20	0,0,0,0,1,0,0,0,1,0	150	75
2224	0,1,0,2,1,0,1,1,2,0	25,24,14,23,20,16,25,20,25,19	1,0,1,0,1,2,2,2,0,0	19,24,24,30,36,18,32,22,21,22	150	75
2225	3,3,3,0,5,4,3,3,2,1	49,51,53,59,44,38,60,57,57,50	3,4,2,3,3,0,2,3,3,3	59,43,50,45,50,47,53,49,45,42	150	75
2226	21,29,23,28,28,11,28,27,29,17	616,590,538,502,466,535,427,447,521,502	24,26,17,20,20,21,26,27,22,30	458,561,430,452,503,516,560,560,427,444	150	75
2227	4,6,1,1,0,1,2,2,1,2	113,89,108,117,107,117,81,91,82,82	1,5,2,5,2,1,1,4,3,2	90,112,101,103,88,91,114,100,106,89	150	75
2228	0,0,1,1,1,0,0,0,0,0	104,98,102,111,99,89,94,76,68,91	3,1,0,2,0,1,0,1,2,0	93,105,83,83,98,94,88,93,99,72	150	75
2229	1,2,0,3,4,2,0,4,4,0	106,94,104,88,82,92,75,71,87,84	3,1,4,5,2,4,2,4,3,2	88,88,81,88,64,79,71,86,80,72	150	75
2233	0,1,0,2,0,0,0,0,0,0	17,13,12,9,16,16,9,9,5,11	0,0,0,0,0,0,1,0,1,0	15,9,11,11,8,10,11,16,8,8	150	75
2234	1,2,2,0,2,3,1,1,0,0	46,48,35,29,34,29,42,30,24,40	0,2,2,3,2,0,0,0,1,1	35,46,32,37,29,31,33,22,37,17	150	75
2235	1,4,2,1,2,1,3,2,6,4	0,0,0,0,0,0,0,0,0,0	4,7,2,7,7,5,4,7,10,4	1,0,0,0,0,0,0,0,0,0	150	75
2236	4,1,1,2,0,0,2,6,2,2	33,44,43,30,59,36,40,25,31,26	0,1,2,3,1,3,3,1,3,2	54,40,47,46,34,47,41,33,36,32	150	75
2237	0,1,1,0,0,0,0,1,0,1	43,37,48,33,32,31,46,24,38,35	0,0,0,0,0,0,0,0,0,0	51,45,38,42,50,48,44,42,42,40	150	75
2238	0,0,3,1,1,0,0,2,1,0	52,36,38,35,34,36,18,29,39,31	2,1,4,2,0,1,2,2,1,0	32,33,40,25,28,32,37,21,31,27	150	75
2239	2,4,0,1,4,0,3,0,3,0	893,848,859,762,785,884,724,623,781,773	2,0,4,1,1,0,2,1,0,4	748,910,723,707,799,805,753,798,692,796	150	75
2240	6,6,2,3,4,7,3,2,5,0	149,179,164,112,138,146,120,118,132,153	3,5,2,3,3,4,2,2,2,3	145,154,130,130,135,168,145,146,126,157	150	75
2241	135,127,169,132,118,131,105,135,115,140	3,1,0,1,0,3,2,0,0,1	140,146,139,125,137,152,121,112,126,119	1,2,3,1,1,1,0,0,0,1	150	75
2243	1,0,0,2,0,0,4,0,0,0	0,0,2,0,0,0,1,0,0,0	3,0,0,0,0,0,2,1,0,1	0,0,0,0,0,0,0,0,0,0	150	75
2244	1,0,0,2,0,0,4,0,0,0	26,22,15,16,17,15,13,9,23,21	3,0,0,0,0,0,2,1,0,1	6,21,10,21,9,24,15,11,11,17	150	75
2245	3,1,0,2,0,1,0,4,0,0	27,29,21,24,22,24,18,29,23,16	1,1,0,0,0,0,0,0,1,1	19,37,23,34,22,17,22,18,18,29	150	75
2248	0,0,0,1,0,0,0,1,1,1	120,98,124,86,110,101,89,96,112,121	0,1,1,0,0,1,1,0,3,0	107,116,121,94,107,118,108,103,113,112	150	75
2251	1,0,0,0,0,0,0,0,0,0	2,1,0,2,0,1,2,3,0,0	0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,1,1,0,0,0	150	75
2252	0,1,0,0,0,0,3,0,2,0	4,0,3,0,0,0,0,1,0,0	0,0,0,0,0,1,0,0,0,0	1,0,0,0,0,1,0,0,0,1	150	75
2253	21,16,24,13,13,9,19,20,13,15	0,0,0,0,0,0,0,0,0,0	13,28,9,12,15,18,15,10,16,12	0,0,0,1,0,0,0,0,0,2	150	75
2254	21,15,24,13,13,9,19,18,12,14	0,0,0,0,0,0,0,0,0,0	12,27,9,10,14,18,12,8,16,11	0,0,0,1,0,1,0,0,0,0	150	75
2255	7,5,4,1,3,0,1,4,4,2	4,2,3,1,7,0,4,2,3,2	5,4,2,1,3,2,3,5,0,3	1,7,4,5,7,3,6,5,1,2	150	75
2256	1,1,0,0,1,0,1,4,1,0	5,2,2,6,3,5,3,6,3,8	0,3,1,1,0,0,0,0,1,1	4,3,4,4,7,5,10,7,8,5	150	75
2257	15,10,13,19,17,7,13,11,5,15	0,0,0,0,0,0,0,0,0,0	8,16,16,8,8,10,15,14,5,8	0,0,0,0,0,0,0,0,1,0	150	75
2258	0,1,0,0,0,0,1,0,0,0	3,10,5,1,4,3,5,2,4,2	0,0,0,1,0,0,0,0,0,0	4,4,8,6,8,4,2,4,5,4	150	75
2259	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1	0,0,0,1,1,0,0,1,0,0	0,1,0,0,0,2,0,0,0,0	150	75
2260	1,0,1,1,4,1,0,0,3,0	12,19,6,15,15,18,9,9,19,21	0,4,0,3,3,0,0,0,4,3	18,13,9,9,12,18,13,9,9,9	150	75
2261	1,2,0,0,0,0,1,1,0,0	45,46,40,34,46,38,36,31,42,29	0,2,0,0,1,0,0,0,0,0	36,30,21,27,37,42,42,35,32,33	150	75
2262	9,7,12,7,5,8,12,15,13,2	331,370,349,331,289,407,304,301,266,323	6,10,12,8,9,7,15,6,3,9	314,347,332,268,324,349,307,332,319,314	145	75
2263	0,0,0,0,2,0,0,0,1,0	23,30,25,29,30,23,23,13,21,15	0,1,0,0,0,1,0,0,0,1	25,23,30,17,24,19,28,30,26,24	150	75
2264	2,3,4,0,1,3,5,2,3,2	4,0,1,2,1,0,2,0,0,1	3,2,2,3,0,6,4,2,3,0	1,2,0,0,3,0,3,1,2,2	150	75
2266	0,0,0,1,2,0,1,1,1,2	43,23,44,27,28,30,30,30,32,42	2,2,0,1,1,2,1,2,1,4	33,51,46,52,50,36,40,42,37,53	150	75
2267	24,22,26,23,19,24,14,20,10,12	4,5,3,2,5,4,1,4,1,1	10,19,19,19,12,14,19,31,25,13	3,6,1,4,5,1,3,4,2,5	150	75
2268	4,2,1,3,0,1,1,3,2,0	12,18,19,11,11,22,11,19,21,12	2,0,0,2,1,1,0,2,1,4	16,14,17,14,20,17,14,20,12,16	150	75
2270	1,1,0,1,1,0,1,1,1,0	0,0,0,0,0,0,0,0,0,0	1,0,0,1,0,3,1,1,0,0	0,0,0,2,0,0,0,0,0,0	150	75
2271	3,2,3,1,1,1,8,1,3,2	30,15,19,24,15,17,20,16,29,24	2,4,3,4,2,1,1,1,3,3	24,24,23,19,20,15,23,14,20,10	150	75
2272	0,0,0,1,0,0,0,2,1,1	15,9,4,8,5,7,4,5,4,11	0,2,0,1,0,0,0,1,1,0	9,4,4,6,4,10,6,6,7,6	76	75
2274	4,4,3,2,1,1,4,3,0,2	321,335,385,316,320,355,296,276,296,310	2,6,0,4,2,4,4,1,1,3	297,295,279,272,350,305,335,297,281,270	150	75
2275	201,174,224,191,190,196,162,150,190,179	1,5,3,0,0,3,5,1,5,2	172,187,170,177,179,182,152,212,177,167	5,3,4,1,2,3,1,1,3,2	150	75
2276	5,6,5,4,2,4,7,5,3,1	138,134,154,117,131,112,111,116,100,140	2,3,2,6,0,1,2,5,2,6	136,138,126,146,125,112,138,133,120,101	146	75
2277	0,2,0,3,0,0,0,0,0,3	122,106,127,105,100,119,105,88,96,107	0,1,2,2,6,1,0,0,3,0	121,107,110,100,93,102,100,99,85,104	150	75
2278	7,6,8,12,11,8,9,7,9,9	232,203,225,221,197,217,168,172,192,217	6,9,8,12,3,3,12,6,4,7	188,222,199,169,226,232,206,200,200,203	150	75
2279	2,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0	1,5,1,1,1,0,1,0,0,0	0,1,0,0,0,1,0,0,0,0	150	75
2281	0,0,1,0,0,1,0,0,1,0	165,159,174,151,155,144,115,138,111,143	1,0,0,0,0,0,0,0,1,0	141,171,142,161,137,144,159,157,137,164	150	75
2282	0,0,0,1,0,0,1,2,0,1	0,0,0,0,0,0,1,0,0,0	1,1,1,2,2,1,2,2,1,0	0,0,0,0,0,0,0,0,0,0	150	75
2283	1,1,1,2,1,0,1,0,0,2	262,317,253,270,256,269,242,201,271,229	0,0,1,1,0,5,0,1,3,2	236,257,274,288,252,269,321,292,256,233	150	75
2284	0,2,3,4,2,2,3,4,1,3	0,1,0,0,0,0,0,0,0,0	4,0,2,4,2,1,6,6,4,5	0,0,0,0,1,0,0,0,0,0	150	75
2286	7,8,2,7,2,2,5,8,5,8	782,803,840,770,707,770,714,630,685,746	5,10,3,8,9,4,5,8,1,4	773,728,732,701,816,755,791,751,708,698	150	75
2287	1,0,1,1,2,2,1,2,2,0	56,52,40,41,44,38,44,37,54,37	0,0,0,0,0,0,1,1,1,1	51,49,52,69,53,60,63,45,40,31	150	75
2288	19,25,31,13,20,25,17,21,15,20	1,1,5,4,1,3,1,1,0,8	21,18,15,17,15,17,32,24,23,17	3,4,3,0,2,0,4,2,3,4	150	75
2290	28,21,23,22,22,17,30,35,26,24	38,48,67,42,50,62,49,39,32,50	20,27,13,30,20,22,22,12,26,36	43,62,46,54,52,41,47,30,46,34	150	75
2293	75,49,78,30,54,32,58,50,72,78	6,4,3,4,7,2,0,2,1,4	72,69,52,60,41,77,82,49,65,65	2,1,4,2,0,4,3,1,3,3	150	75
2294	2,2,0,1,2,2,3,3,5,1	71,75,67,61,56,76,58,51,51,70	3,3,3,3,2,2,0,1,3,7	49,83,68,64,58,57,54,61,60,67	150	75
2295	1,0,0,0,1,2,0,0,1,2	0,0,0,0,1,0,0,0,0,0	1,0,1,0,3,0,0,1,0,0	0,0,0,0,1,0,1,0,0,0	150	75
2297	5,5,6,6,3,0,2,2,4,3	31,24,27,21,21,17,15,17,18,18	4,6,2,8,5,7,4,2,5,4	13,19,26,19,13,25,24,19,19,15	150	75
