ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
187	"ENSMUSG00000024425.4"	"Ndfip1"	chr18	+	38452304	38452429	38452304	38452371	38460544	38460650
188	"ENSMUSG00000060450.14"	"Rnf14"	chr18	+	38300428	38300583	38300428	38300484	38301655	38301807
190	"ENSMUSG00000060450.14"	"Rnf14"	chr18	+	38300428	38300590	38300428	38300583	38301655	38301807
192	"ENSMUSG00000024454.16"	"Hdac3"	chr18	-	37941378	37941766	37941707	37941766	37940952	37941110
195	"ENSMUSG00000006850.8"	"Tmco6"	chr18	+	36737456	36737579	36737456	36737572	36738095	36738200
201	"ENSMUSG00000024384.4"	"Iws1"	chr18	+	32079670	32080577	32079670	32079985	32083268	32083458
204	"ENSMUSG00000024268.16"	"Celf4"	chr18	-	25491080	25491224	25491140	25491224	25487267	25487318
206	"ENSMUSG00000024268.16"	"Celf4"	chr18	-	25537676	25537755	25537706	25537755	25504889	25505018
214	"ENSMUSG00000024404.7"	"Riok3"	chr18	+	12135851	12136838	12135851	12135967	12136927	12137035
219	"ENSMUSG00000036438.14"	"Calm2"	chr17	-	87435603	87435934	87435790	87435934	87435075	87435211
227	"ENSMUSG00000024073.16"	"Birc6"	chr17	+	74618435	74619838	74618435	74618563	74622035	74622251
249	"ENSMUSG00000032842.13"	"Abcc10"	chr17	-	46304156	46304475	46304329	46304475	46303912	46304025
255	"ENSMUSG00000046111.17"	"Cep295"	chr9	-	15331935	15335305	15335049	15335305	15330753	15330910
259	"ENSMUSG00000022992.17"	"Kansl2"	chr15	-	98529285	98529453	98529289	98529453	98528862	98529025
267	"ENSMUSG00000024457.16"	"Trim26"	chr17	+	36837183	36837283	36837183	36837264	36837496	36837572
279	"ENSMUSG00000024661.7"	"Fth1"	chr19	+	9982703	9984327	9982703	9982983	9984559	9984685
280	"ENSMUSG00000024050.18"	"Wiz"	chr17	-	32381055	32381156	32381083	32381156	32367823	32368147
290	"ENSMUSG00000024018.18"	"Ccdc167"	chr17	-	29704254	29704469	29704369	29704469	29687356	29690046
298	"ENSMUSG00000024194.16"	"Cuta"	chr17	-	26938417	26938617	26938571	26938617	26937971	26938176
300	"ENSMUSG00000024193.8"	"Phf1"	chr17	+	26936286	26936680	26936286	26936391	26936770	26936865
302	"ENSMUSG00000024186.15"	"Rgs11"	chr17	+	26203461	26204383	26203461	26203512	26207758	26207874
308	"ENSMUSG00000024170.15"	"Telo2"	chr17	-	25106771	25107130	25106988	25107130	25105988	25106068
310	"ENSMUSG00000032855.6"	"Pkd1"	chr17	+	24578095	24578309	24578095	24578170	24578378	24578538
312	"ENSMUSG00000079657.10"	"Rab26"	chr17	-	24530054	24530443	24530390	24530443	24529913	24529970
313	"ENSMUSG00000024118.14"	"Tedc2"	chr17	-	24219730	24220310	24220251	24220310	24219152	24219206
330	"ENSMUSG00000025571.13"	"Tnrc6c"	chr11	+	117749576	117753144	117749576	117749817	117755330	117755522
331	"ENSMUSG00000025571.13"	"Tnrc6c"	chr11	+	117749576	117753144	117749576	117749817	117755962	117756106
342	"ENSMUSG00000057666.18"	"Gapdh"	chr6	-	125165096	125165311	125165284	125165311	125163345	125163436
345	"ENSMUSG00000044477.12"	"Zfand3"	chr17	+	30135322	30135659	30135322	30135505	30153302	30153368
348	"ENSMUSG00000054874.12"	"Pcnx3"	chr19	-	5683276	5683412	5683306	5683412	5681431	5681574
357	"ENSMUSG00000091625.8"	"Lsm5"	chr6	-	56703313	56703409	56703317	56703409	56703005	56703033
360	"ENSMUSG00000006299.13"	"Aamp"	chr1	-	74281328	74281642	74281526	74281642	74281088	74281179
361	"ENSMUSG00000055447.19"	"Cd47"	chr16	+	49908053	49908082	49908053	49908078	49910873	49911091
368	"ENSMUSG00000053291.15"	"Rab4b"	chr7	-	27175778	27176238	27176157	27176238	27174715	27174778
374	"ENSMUSG00000022801.13"	"Lrch3"	chr16	+	32994947	32995011	32994947	32994996	32997381	32997488
377	"ENSMUSG00000022770.17"	"Dlg1"	chr16	+	31846833	31846937	31846833	31846933	31853842	31853884
382	"ENSMUSG00000022884.16"	"Eif4a2"	chr16	+	23110579	23111263	23110579	23110723	23111502	23111592
393	"ENSMUSG00000091586.2"	"Cyp4f17"	chr17	+	32506893	32507108	32506893	32507092	32517893	32518038
396	"ENSMUSG00000096370.8"	"Gm21992"	chr19	-	4793815	4794009	4793925	4794009	4792634	4792820
398	"ENSMUSG00000022763.18"	"Aifm3"	chr16	+	17500288	17500534	17500288	17500398	17500746	17500843
400	"ENSMUSG00000022788.16"	"Fgd4"	chr16	-	16503985	16504216	16504096	16504216	16484089	16484597
402	"ENSMUSG00000022789.15"	"Dnm1l"	chr16	-	16345979	16346145	16345997	16346145	16340995	16341067
404	"ENSMUSG00000022789.15"	"Dnm1l"	chr16	-	16345979	16346145	16345997	16346145	16342696	16342735
410	"ENSMUSG00000022515.6"	"Anks3"	chr16	-	4947648	4948363	4948225	4948363	4947264	4947432
412	"ENSMUSG00000036678.8"	"Aaas"	chr15	-	102339185	102339418	102339324	102339418	102338816	102338887
423	"ENSMUSG00000006958.14"	"Chrd"	chr16	+	20735745	20736143	20735745	20735893	20736263	20736383
424	"ENSMUSG00000006958.14"	"Chrd"	chr16	+	20735745	20736143	20735745	20735893	20736908	20737065
426	"ENSMUSG00000006958.14"	"Chrd"	chr16	+	20739406	20740056	20739406	20739510	20741189	20741344
433	"ENSMUSG00000036529.17"	"Sbf1"	chr15	-	89301842	89302377	89302181	89302377	89300772	89300951
435	"ENSMUSG00000015377.10"	"Dennd6b"	chr15	-	89186362	89187243	89186955	89187243	89186171	89186261
441	"ENSMUSG00000061740.8"	"Cyp2d22"	chr15	-	82373903	82374469	82374297	82374469	82372389	82372577
442	"ENSMUSG00000061740.8"	"Cyp2d22"	chr15	-	82373110	82373833	82373672	82373833	82372784	82372926
444	"ENSMUSG00000018126.15"	"Baiap2l2"	chr15	-	79261401	79261965	79261812	79261965	79261073	79261287
452	"ENSMUSG00000033287.16"	"Kctd17"	chr15	+	78436900	78436994	78436900	78436963	78437157	78437579
454	"ENSMUSG00000033287.16"	"Kctd17"	chr15	+	78436900	78437099	78436900	78436963	78437583	78437671
455	"ENSMUSG00000033287.16"	"Kctd17"	chr15	+	78436900	78437099	78436900	78436994	78437583	78437671
459	"ENSMUSG00000022552.16"	"Sharpin"	chr15	-	76347481	76348004	76347895	76348004	76347258	76347387
460	"ENSMUSG00000022564.7"	"Grina"	chr15	+	76248448	76248900	76248448	76248649	76248977	76249121
463	"ENSMUSG00000029290.12"	"Zfp326"	chr5	+	105886316	105888839	105886316	105886428	105891117	105891316
467	"ENSMUSG00000022377.16"	"Asap1"	chr15	-	64158877	64159004	64158881	64159004	64152829	64152930
468	"ENSMUSG00000022377.16"	"Asap1"	chr15	-	64158877	64159004	64158917	64159004	64152829	64152930
476	"ENSMUSG00000022558.16"	"Mroh1"	chr15	+	76421139	76423835	76421139	76421213	76427108	76427216
485	"ENSMUSG00000022295.8"	"Atp6v1c1"	chr15	+	38679319	38681165	38679319	38679411	38686803	38686896
488	"ENSMUSG00000034254.17"	"Agpat1"	chr17	+	34610871	34611005	34610871	34610926	34611604	34611700
489	"ENSMUSG00000029108.14"	"Pcdh7"	chr5	+	57913155	57913372	57913155	57913348	57915803	57916032
490	"ENSMUSG00000029108.14"	"Pcdh7"	chr5	+	57913155	57913372	57913155	57913348	57942166	57942262
494	"ENSMUSG00000022201.16"	"Zfr"	chr15	+	12118238	12118341	12118238	12118338	12135266	12135290
496	"ENSMUSG00000096971.2"	"4930556M19Rik"	chr15	+	10716647	10716774	10716647	10716718	10719063	10719429
501	"ENSMUSG00000087177.7"	"E130307A14Rik"	chr10	-	39640275	39640511	39640379	39640511	39632949	39633016
512	"ENSMUSG00000022111.9"	"Uchl3"	chr14	+	101665760	101668576	101665760	101665889	101690571	101690647
513	"ENSMUSG00000042810.14"	"Krba1"	chr6	+	48413362	48414151	48413362	48413503	48414489	48414600
517	"ENSMUSG00000115529.1"	"9630013A20Rik"	chr14	-	84475888	84476039	84476008	84476039	84472212	84472704
531	"ENSMUSG00000026193.15"	"Fn1"	chr1	-	71597280	71598463	71598373	71598463	71590766	71590892
534	"ENSMUSG00000022617.15"	"Chkb"	chr15	-	89428410	89428827	89428713	89428827	89428133	89428229
540	"ENSMUSG00000079197.10"	"Psme2"	chr14	-	55587653	55588094	55588039	55588094	55587446	55587565
546	"ENSMUSG00000022211.9"	"Carmil3"	chr14	+	55505399	55505659	55505399	55505466	55507117	55507236
568	"ENSMUSG00000021288.19"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111793648	111793699
569	"ENSMUSG00000021288.19"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111795547	111795678
570	"ENSMUSG00000021288.19"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111806007	111806074
573	"ENSMUSG00000058690.14"	"Ccser2"	chr14	-	36890293	36890426	36890341	36890426	36885750	36885790
582	"ENSMUSG00000015095.12"	"Fbxw5"	chr2	+	25503436	25503866	25503436	25503641	25504416	25504629
585	"ENSMUSG00000055553.16"	"Kxd1"	chr8	-	70519871	70520061	70519936	70520061	70515394	70515441
588	"ENSMUSG00000021773.11"	"Comtd1"	chr14	-	21847872	21848120	21848001	21848120	21847613	21847747
594	"ENSMUSG00000039599.16"	"Fam149b"	chr14	+	20352703	20352839	20352703	20352837	20356354	20356497
595	"ENSMUSG00000039599.16"	"Fam149b"	chr14	+	20352703	20352839	20352703	20352837	20367845	20371342
596	"ENSMUSG00000039599.16"	"Fam149b"	chr14	+	20352703	20352839	20352703	20352837	20374329	20374454
603	"ENSMUSG00000009108.15"	"Gnat2"	chr3	+	108095438	108095662	108095438	108095580	108096349	108096507
621	"ENSMUSG00000042015.17"	"Wdr41"	chr13	+	94997055	94997188	94997055	94997185	94999866	94999928
646	"ENSMUSG00000097767.8"	"Miat"	chr5	-	112228300	112228356	112228308	112228356	112224207	112224356
647	"ENSMUSG00000097767.8"	"Miat"	chr5	-	112228300	112228356	112228308	112228356	112228054	112228178
650	"ENSMUSG00000021493.15"	"Pdlim7"	chr13	-	55506305	55507366	55507329	55507366	55505933	55506168
660	"ENSMUSG00000021432.15"	"Slc35b3"	chr13	-	38955648	38955936	38955820	38955936	38943058	38943166
661	"ENSMUSG00000021432.15"	"Slc35b3"	chr13	-	38955648	38955936	38955820	38955936	38944499	38944654
663	"ENSMUSG00000021431.15"	"Snrnp48"	chr13	+	38217373	38220776	38217373	38217495	38221234	38221393
679	"ENSMUSG00000024293.16"	"Esco1"	chr18	-	10593745	10595875	10595675	10595875	10585977	10586041
681	"ENSMUSG00000019467.15"	"Arhgef25"	chr10	-	127183197	127183829	127183648	127183829	127182524	127182943
682	"ENSMUSG00000019467.15"	"Arhgef25"	chr10	-	127184391	127184713	127184662	127184713	127184011	127184212
686	"ENSMUSG00000085024.1"	"C230035I16Rik"	chr13	-	23430135	23430352	23430228	23430352	23428106	23428415
687	"ENSMUSG00000085024.1"	"C230035I16Rik"	chr13	-	23430135	23430352	23430228	23430352	23428304	23428412
698	"ENSMUSG00000022433.20"	"Csnk1e"	chr15	-	79441220	79441818	79441760	79441818	79438771	79438855
703	"ENSMUSG00000021314.13"	"Amph"	chr13	+	19121274	19121331	19121274	19121319	19137535	19137742
718	"ENSMUSG00000024013.15"	"Fgd2"	chr17	+	29373217	29373414	29373217	29373297	29374010	29374103
725	"ENSMUSG00000024858.14"	"Grk2"	chr19	-	4287557	4287985	4287822	4287985	4287352	4287466
729	"ENSMUSG00000073433.11"	"Arhgdig"	chr17	-	26199751	26200370	26200190	26200370	26199612	26199676
746	"ENSMUSG00000117694.1"	"Snhg4"	chr18	+	35557336	35557405	35557336	35557369	35559342	35559508
748	"ENSMUSG00000117694.1"	"Snhg4"	chr18	+	35557336	35557405	35557336	35557369	35577557	35577619
749	"ENSMUSG00000117694.1"	"Snhg4"	chr18	+	35557336	35557405	35557336	35557391	35577557	35577619
751	"ENSMUSG00000021916.16"	"Glt8d1"	chr14	+	31009734	31010165	31009734	31009852	31010296	31010409
752	"ENSMUSG00000021916.16"	"Glt8d1"	chr14	+	31010863	31011233	31010863	31011030	31011484	31011991
755	"ENSMUSG00000010086.17"	"Rnf112"	chr11	-	61450827	61451034	61450977	61451034	61450584	61450705
768	"ENSMUSG00000021139.17"	"Gm20498"	chr12	-	81532364	81532877	81532715	81532877	81480930	81481002
777	"ENSMUSG00000024787.14"	"Snx15"	chr19	-	6123829	6124188	6124152	6124188	6122039	6122155
782	"ENSMUSG00000021066.9"	"Atl1"	chr12	+	69932216	69934920	69932216	69932321	69937074	69937131
783	"ENSMUSG00000021066.9"	"Atl1"	chr12	+	69959040	69959488	69959040	69959472	69960547	69960562
785	"ENSMUSG00000022469.17"	"Rapgef3"	chr15	-	97750259	97750394	97750268	97750394	97750005	97750187
790	"ENSMUSG00000024660.9"	"Incenp"	chr19	-	9877676	9878248	9878127	9878248	9876589	9876816
793	"ENSMUSG00000021171.8"	"Esyt2"	chr12	+	116370170	116370288	116370170	116370227	116371216	116372221
794	"ENSMUSG00000021171.8"	"Esyt2"	chr12	+	116370170	116370288	116370170	116370227	116389433	116391050
801	"ENSMUSG00000020598.16"	"Nrcam"	chr12	+	44576603	44576789	44576603	44576780	44578144	44578180
802	"ENSMUSG00000020598.16"	"Nrcam"	chr12	+	44576603	44576789	44576603	44576780	44583666	44583792
803	"ENSMUSG00000020598.16"	"Nrcam"	chr12	+	44576603	44576789	44576603	44576780	44584834	44584987
804	"ENSMUSG00000020598.16"	"Nrcam"	chr12	+	44576603	44576789	44576603	44576780	44590107	44590239
812	"ENSMUSG00000061911.15"	"Myt1l"	chr12	+	29826865	29827837	29826865	29827831	29836349	29836440
824	"ENSMUSG00000005779.12"	"Psmb4"	chr3	-	94884897	94885033	94884916	94885033	94884670	94884759
825	"ENSMUSG00000020290.14"	"Xpo1"	chr11	+	23267661	23268690	23267661	23267763	23268848	23268912
826	"ENSMUSG00000020290.14"	"Xpo1"	chr11	+	23267661	23268690	23267661	23267763	23271132	23271205
847	"ENSMUSG00000025145.13"	"Lrrc45"	chr11	+	120718441	120719132	120718441	120718553	120719465	120719558
857	"ENSMUSG00000020775.13"	"Mrpl38"	chr11	-	116134907	116135325	116135190	116135325	116134432	116134505
863	"ENSMUSG00000041654.15"	"Slc39a11"	chr11	-	113463950	113464095	113463971	113464095	113305884	113305954
869	"ENSMUSG00000069631.14"	"Strada"	chr11	-	106187100	106187180	106187124	106187180	106173678	106173781
870	"ENSMUSG00000069631.14"	"Strada"	chr11	-	106187100	106187180	106187124	106187180	106180954	106180983
871	"ENSMUSG00000069631.14"	"Strada"	chr11	-	106187100	106187180	106187124	106187180	106184561	106184619
877	"ENSMUSG00000034255.17"	"Arhgap27"	chr11	-	103338687	103339108	103339024	103339108	103338306	103338397
878	"ENSMUSG00000006575.14"	"Rundc3a"	chr11	+	102399614	102400045	102399614	102399780	102400660	102400798
880	"ENSMUSG00000032064.17"	"Dixdc1"	chr9	-	50683873	50684932	50684827	50684932	50683724	50683796
886	"ENSMUSG00000001552.14"	"Jup"	chr11	-	100397620	100397749	100397635	100397749	100386172	100386388
887	"ENSMUSG00000039307.16"	"Hexdc"	chr11	+	121220863	121221590	121220863	121221161	121222212	121222647
894	"ENSMUSG00000029171.12"	"Pgm2"	chr5	+	64103713	64103907	64103713	64103864	64106607	64106705
896	"ENSMUSG00000038453.17"	"Srcin1"	chr11	-	97574916	97575226	97574967	97575226	97566710	97566773
899	"ENSMUSG00000024640.9"	"Psat1"	chr19	-	15917062	15917249	15917076	15917249	15915008	15915033
902	"ENSMUSG00000024948.15"	"Map4k2"	chr19	+	6341743	6341967	6341743	6341834	6342254	6342310
904	"ENSMUSG00000024948.15"	"Map4k2"	chr19	+	6352774	6353190	6352774	6352861	6353277	6353333
908	"ENSMUSG00000059474.13"	"Mbtd1"	chr11	+	93905158	93905358	93905158	93905343	93908803	93908941
931	"ENSMUSG00000057181.15"	"5730455P16Rik"	chr11	-	80374073	80374217	80374075	80374217	80373639	80373697
938	"ENSMUSG00000000632.13"	"Sez6"	chr11	+	77973782	77974329	77973782	77973977	77974439	77974636
946	"ENSMUSG00000062270.14"	"Morf4l1"	chr9	-	90097371	90100523	90100442	90100523	90096502	90096604
948	"ENSMUSG00000014856.12"	"Tmem208"	chr8	+	105328321	105328484	105328321	105328458	105334642	105335219
957	"ENSMUSG00000057054.11"	"Inca1"	chr11	-	70699919	70700155	70700057	70700155	70690438	70690552
968	"ENSMUSG00000020831.18"	"0610010K14Rik"	chr11	-	70235996	70236211	70236023	70236211	70235207	70235464
969	"ENSMUSG00000020831.18"	"0610010K14Rik"	chr11	-	70235996	70236211	70236023	70236211	70235735	70235800
977	"ENSMUSG00000005204.12"	"Senp3"	chr11	-	69678136	69678284	69678226	69678284	69677972	69678020
978	"ENSMUSG00000059796.16"	"Eif4a1"	chr11	-	69668195	69668548	69668404	69668548	69668021	69668111
984	"ENSMUSG00000022982.10"	"Sod1"	chr16	+	90220753	90224425	90220753	90220929	90225144	90225262
993	"ENSMUSG00000001034.17"	"Mapk7"	chr11	-	61493523	61494266	61493646	61494266	61492903	61493185
995	"ENSMUSG00000042729.11"	"Wdr74"	chr19	+	8735986	8736297	8735986	8736093	8737653	8737729
1003	"ENSMUSG00000049755.14"	"Zfp672"	chr11	-	58322568	58322729	58322599	58322729	58319323	58319590
1008	"ENSMUSG00000022756.17"	"Slc7a4"	chr16	-	17573945	17574586	17574473	17574586	17573555	17573664
1013	"ENSMUSG00000020359.13"	"Phykpl"	chr11	+	51593603	51594141	51593603	51593686	51598275	51598430
1014	"ENSMUSG00000044807.13"	"Zfp354c"	chr11	-	50817792	50817935	50817808	50817935	50817288	50817359
1016	"ENSMUSG00000015837.15"	"Sqstm1"	chr11	-	50202398	50202594	50202512	50202594	50200610	50200912
1020	"ENSMUSG00000002984.17"	"Tomm40"	chr7	-	19703065	19703391	19703268	19703391	19702847	19702950
1024	"ENSMUSG00000055692.21"	"Tmem191c"	chr16	+	17276961	17277250	17276961	17277039	17277341	17277401
1026	"ENSMUSG00000044072.14"	"Eml6"	chr11	-	29758825	29759107	29758933	29759107	29754847	29755056
1029	"ENSMUSG00000020288.13"	"Ahsa2"	chr11	-	23496690	23496881	23496765	23496881	23492217	23492306
1030	"ENSMUSG00000020288.13"	"Ahsa2"	chr11	-	23496690	23496881	23496765	23496881	23493278	23493393
1043	"ENSMUSG00000089736.2"	"Tgfbr3l"	chr8	+	4250466	4250921	4250466	4250625	4251292	4251423
1047	"ENSMUSG00000021843.17"	"Ktn1"	chr14	+	47734154	47734266	47734154	47734264	47736099	47739894
1070	"ENSMUSG00000097331.2"	"F420014N23Rik"	chr10	+	127195248	127195524	127195248	127195467	127197136	127197194
1071	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035751	161036014	161035751	161035804	161036207	161036579
1072	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161036244	161035982	161036014	161036548	161036579
1073	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036207	161036579	161036207	161036244	161036819	161036852
1074	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161036244	161035982	161036014	161036819	161037315
1076	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161037315	161035982	161036244	161037504	161037547
1078	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161037315	161035982	161036244	161037994	161038037
1079	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036819	161037315	161036819	161036852	161037994	161038037
1080	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161037287	161037547	161037287	161037315	161037994	161038037
1081	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161037315	161035982	161036244	161038224	161038272
1082	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036819	161037315	161036819	161036852	161038224	161038272
1090	"ENSMUSG00000079179.9"	"Rab10os"	chr12	+	3235525	3237412	3235525	3235929	3237590	3237660
1093	"ENSMUSG00000033166.11"	"Dis3"	chr14	-	99087733	99088908	99088761	99088908	99087388	99087490
1102	"ENSMUSG00000020849.13"	"Ywhae"	chr11	+	75755573	75755680	75755573	75755652	75756816	75757116
1103	"ENSMUSG00000020849.13"	"Ywhae"	chr11	+	75755573	75755680	75755573	75755652	75759291	75759428
1105	"ENSMUSG00000024163.17"	"Mapk8ip3"	chr17	-	24912735	24912866	24912747	24912866	24908410	24908428
1118	"ENSMUSG00000117679.1"	"Apbb3"	chr18	-	36676616	36676992	36676864	36676992	36676362	36676477
1121	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81580256	81580667	81580256	81580331	81580894	81580914
1122	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81586212	81586373	81586212	81586337	81586854	81586928
1130	"ENSMUSG00000055862.7"	"Izumo4"	chr10	+	80703729	80703928	80703729	80703756	80704038	80704086
1131	"ENSMUSG00000055862.7"	"Izumo4"	chr10	+	80703729	80703928	80703729	80703756	80704417	80704435
1156	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	69982115	69982197	69982115	69982161	69986082	69988632
1157	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	69982115	69982197	69982115	69982161	69986088	69993762
1160	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109627047	109627153	109627047	109627132	109634193	109634354
1163	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109627047	109627153	109627047	109627132	109640266	109640328
1169	"ENSMUSG00000036764.12"	"Dnajc12"	chr10	+	63395784	63397378	63395784	63395863	63407001	63407206
1179	"ENSMUSG00000035086.13"	"Becn1"	chr11	-	101294969	101295164	101295034	101295164	101294000	101294228
1185	"ENSMUSG00000025579.14"	"Gaa"	chr11	+	119273974	119274311	119273974	119274140	119274640	119274760
1189	"ENSMUSG00000051007.15"	"Gatd1"	chr7	-	141411797	141411874	141411812	141411874	141409845	141410885
1195	"ENSMUSG00000026280.17"	"Atg4b"	chr1	+	93775627	93778364	93775627	93775700	93780717	93780911
1197	"ENSMUSG00000027367.16"	"Stard7"	chr2	+	127284094	127284581	127284094	127284303	127290771	127290882
1198	"ENSMUSG00000027367.16"	"Stard7"	chr2	+	127284094	127284581	127284094	127284303	127290957	127291040
1200	"ENSMUSG00000019802.13"	"Sec63"	chr10	+	42796205	42797733	42796205	42796264	42798746	42798855
1201	"ENSMUSG00000019802.13"	"Sec63"	chr10	+	42796205	42798855	42796205	42797733	42801632	42801727
1209	"ENSMUSG00000019823.17"	"Mical1"	chr10	+	41478009	41478635	41478009	41478314	41478962	41479071
1218	"ENSMUSG00000061689.15"	"Dlgap4"	chr2	+	156745834	156749356	156745834	156746196	156760850	156760942
1227	"ENSMUSG00000026399.12"	"Cd55"	chr1	-	130448327	130449563	130449416	130449563	130446660	130447639
1233	"ENSMUSG00000028552.13"	"Eps15"	chr4	+	109361162	109361867	109361162	109361324	109366123	109366240
1237	"ENSMUSG00000023007.15"	"Prpf40b"	chr15	+	99295240	99295428	99295240	99295273	99304040	99304184
1241	"ENSMUSG00000025786.17"	"Zdhhc3"	chr9	-	123100258	123100592	123100262	123100592	123084213	123084310
1243	"ENSMUSG00000025786.17"	"Zdhhc3"	chr9	-	123100258	123100592	123100262	123100592	123090976	123091132
1249	"ENSMUSG00000032536.12"	"Trak1"	chr9	+	121460358	121460715	121460358	121460577	121468984	121469087
1260	"ENSMUSG00000032497.19"	"Lrrfip2"	chr9	+	111182818	111182896	111182818	111182887	111184189	111184279
1275	"ENSMUSG00000031601.16"	"Cnot7"	chr8	-	40499294	40500913	40500751	40500913	40495804	40495915
1276	"ENSMUSG00000039952.15"	"Dag1"	chr9	-	108253008	108253157	108253100	108253157	108242888	108243023
1279	"ENSMUSG00000041528.15"	"Rnf123"	chr9	-	108069671	108069801	108069675	108069801	108069171	108069282
1284	"ENSMUSG00000034684.12"	"Sema3f"	chr9	-	107685324	107685547	107685343	107685547	107684687	107684776
1285	"ENSMUSG00000034684.12"	"Sema3f"	chr9	-	107685324	107685547	107685343	107685547	107684687	107684816
1290	"ENSMUSG00000023192.12"	"Grm2"	chr9	-	106647150	106648226	106648104	106648226	106645296	106645477
1301	"ENSMUSG00000032456.13"	"Nmnat3"	chr9	+	98296603	98296980	98296603	98296732	98354018	98355757
1316	"ENSMUSG00000034432.11"	"Cops8"	chr1	+	90604374	90605512	90604374	90604445	90606536	90606669
1332	"ENSMUSG00000032376.12"	"Usp3"	chr9	-	66520272	66520727	66520608	66520727	66520096	66520164
1336	"ENSMUSG00000032816.15"	"Igdcc4"	chr9	+	65121779	65121924	65121779	65121920	65122507	65122526
