ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
296	"ENSMUSG00000018589.8"	"Glra2"	chrX	-	165254220	165254358	165252219	165252434	165257105	165257188
297	"ENSMUSG00000047757.17"	"Fancb"	chrX	+	164991544	164991688	164987704	164987797	164992730	164992894
298	"ENSMUSG00000061778.10"	"Mospd2"	chrX	-	164963926	164964013	164960917	164962206	164964981	164965137
299	"ENSMUSG00000061778.10"	"Mospd2"	chrX	-	164964981	164965137	164960917	164962206	164979993	164980063
300	"ENSMUSG00000061778.10"	"Mospd2"	chrX	-	164979993	164980063	164964687	164965137	164980214	164980297
307	"ENSMUSG00000031379.13"	"Pir"	chrX	+	164271602	164271731	164269430	164269677	164280128	164280221
308	"ENSMUSG00000031379.13"	"Pir"	chrX	+	164295914	164295998	164280128	164280221	164300223	164300430
309	"ENSMUSG00000031379.13"	"Pir"	chrX	+	164342473	164342518	164330014	164330099	164358147	164358230
310	"ENSMUSG00000031379.13"	"Pir"	chrX	+	164369045	164369112	164358147	164358230	164372452	164373011
312	"ENSMUSG00000031367.15"	"Ap1s2"	chrX	+	163916474	163916583	163911328	163911507	163917705	163917843
313	"ENSMUSG00000031367.15"	"Ap1s2"	chrX	+	163920905	163921000	163917705	163917843	163931362	163931371
316	"ENSMUSG00000031367.15"	"Ap1s2"	chrX	+	163931362	163931371	163920905	163921000	163932132	163933666
319	"ENSMUSG00000031360.14"	"Ctps2"	chrX	+	162903433	162903638	162901604	162901839	162910008	162910179
320	"ENSMUSG00000031360.14"	"Ctps2"	chrX	+	162903433	162903638	162901631	162901747	162910008	162910179
321	"ENSMUSG00000031360.14"	"Ctps2"	chrX	+	162903433	162903638	162901768	162901914	162910008	162910179
322	"ENSMUSG00000031360.14"	"Ctps2"	chrX	+	162903433	162903638	162902170	162902380	162910008	162910179
324	"ENSMUSG00000031360.14"	"Ctps2"	chrX	+	162931626	162931759	162927404	162927556	162934286	162934375
325	"ENSMUSG00000031360.14"	"Ctps2"	chrX	+	162996704	162996760	162975182	162975279	163011061	163011206
326	"ENSMUSG00000031360.14"	"Ctps2"	chrX	+	163000061	163000158	162996704	162996760	163011061	163011206
327	"ENSMUSG00000031360.14"	"Ctps2"	chrX	+	163011061	163011206	162975182	162975279	163029766	163029878
328	"ENSMUSG00000038344.14"	"Txlng"	chrX	-	162787558	162787678	162786616	162786691	162790611	162790806
329	"ENSMUSG00000038344.14"	"Txlng"	chrX	-	162807484	162807576	162797639	162797810	162811291	162811388
334	"ENSMUSG00000031295.13"	"Phka2"	chrX	+	160531107	160531188	160529914	160529997	160532978	160533077
336	"ENSMUSG00000031295.13"	"Phka2"	chrX	+	160543633	160543687	160541368	160541515	160544211	160544334
338	"ENSMUSG00000031295.13"	"Phka2"	chrX	+	160582966	160582996	160581160	160581279	160584463	160584517
339	"ENSMUSG00000031295.13"	"Phka2"	chrX	+	160588964	160589018	160586778	160586949	160590167	160590368
340	"ENSMUSG00000031295.13"	"Phka2"	chrX	+	160590165	160590368	160588964	160589018	160590938	160591141
341	"ENSMUSG00000031295.13"	"Phka2"	chrX	+	160590167	160590368	160588964	160589018	160590938	160591141
347	"ENSMUSG00000031298.15"	"Adgrg2"	chrX	+	160477048	160477440	160475490	160475557	160478984	160479147
349	"ENSMUSG00000031299.10"	"Pdha1"	chrX	-	160127290	160127362	160126193	160126261	160127572	160127728
350	"ENSMUSG00000031299.10"	"Pdha1"	chrX	-	160128464	160128557	160127572	160127728	160129409	160129501
351	"ENSMUSG00000031299.10"	"Pdha1"	chrX	-	160132068	160132242	160130108	160130235	160133172	160133232
353	"ENSMUSG00000044150.12"	"Bclaf3"	chrX	+	159567918	159568014	159559837	159559953	159574944	159575097
355	"ENSMUSG00000041020.14"	"Map7d2"	chrX	+	159460266	159460365	159459377	159459483	159469962	159470093
357	"ENSMUSG00000041020.14"	"Map7d2"	chrX	+	159462113	159462224	159460266	159460365	159469962	159470093
358	"ENSMUSG00000041020.14"	"Map7d2"	chrX	+	159491767	159491824	159490679	159490784	159492323	159492411
359	"ENSMUSG00000041020.14"	"Map7d2"	chrX	+	159496034	159496309	159492897	159493084	159497583	159498583
361	"ENSMUSG00000031309.15"	"Rps6ka3"	chrX	+	159278109	159278203	159255781	159256188	159285265	159285322
362	"ENSMUSG00000031309.15"	"Rps6ka3"	chrX	+	159278109	159278203	159255781	159256188	159311463	159311525
363	"ENSMUSG00000031309.15"	"Rps6ka3"	chrX	+	159278109	159278203	159276275	159276336	159279166	159279203
365	"ENSMUSG00000031309.15"	"Rps6ka3"	chrX	+	159279166	159279203	159278109	159278203	159285265	159285322
367	"ENSMUSG00000031309.15"	"Rps6ka3"	chrX	+	159285265	159285322	159278109	159278203	159311463	159311525
374	"ENSMUSG00000025287.15"	"Acot9"	chrX	+	155271951	155271997	155269658	155269753	155272971	155273142
375	"ENSMUSG00000025287.15"	"Acot9"	chrX	+	155293908	155293976	155286288	155286365	155295162	155295274
376	"ENSMUSG00000025287.15"	"Acot9"	chrX	+	155295421	155295512	155295162	155295274	155295682	155295768
381	"ENSMUSG00000041649.13"	"Klf8"	chrX	+	153360295	153360483	153237950	153238092	153370844	153370918
383	"ENSMUSG00000041658.12"	"Rragb"	chrX	+	153158194	153158290	153153130	153153353	153160401	153160524
386	"ENSMUSG00000084885.7"	"3010001F23Rik"	chrX	+	152385644	152385752	152369841	152370022	152403312	152403477
387	"ENSMUSG00000084885.7"	"3010001F23Rik"	chrX	+	152385644	152385752	152369841	152370022	152416290	152416698
388	"ENSMUSG00000084885.7"	"3010001F23Rik"	chrX	+	152403312	152403477	152369841	152370022	152416290	152416698
389	"ENSMUSG00000084885.7"	"3010001F23Rik"	chrX	+	152403312	152403477	152385644	152385752	152416290	152416698
390	"ENSMUSG00000056679.13"	"Gpr173"	chrX	-	152367420	152367510	152343597	152347708	152368050	152368704
391	"ENSMUSG00000056679.13"	"Gpr173"	chrX	-	152367420	152367510	152367015	152367269	152368050	152368704
392	"ENSMUSG00000041096.13"	"Tspyl2"	chrX	-	152338724	152339392	152336851	152337565	152339632	152339727
393	"ENSMUSG00000041096.13"	"Tspyl2"	chrX	-	152340302	152340380	152340085	152340197	152341539	152342425
394	"ENSMUSG00000041096.13"	"Tspyl2"	chrX	-	152340302	152340393	152340085	152340197	152341539	152341844
395	"ENSMUSG00000087403.9"	"Kantr"	chrX	-	152320209	152320284	152298651	152298887	152327160	152327239
397	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152166933	152166963	152144267	152145179	152180996	152181092
398	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152166933	152166963	152144267	152145179	152193865	152194601
399	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152166933	152166963	152144267	152145179	152202907	152203169
400	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152166933	152166963	152144267	152145179	152208769	152209665
401	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152180996	152181092	152144271	152145179	152193865	152194601
402	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152180996	152181092	152144271	152145179	152202907	152203169
403	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152180996	152181092	152144271	152145179	152208769	152209665
404	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152180996	152181092	152166933	152166963	152193865	152194601
405	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152180996	152181092	152166933	152166963	152202907	152203169
406	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152180996	152181092	152166933	152166963	152208769	152209665
409	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152202907	152203169	152166933	152166963	152203931	152204004
410	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152203931	152204333	152166933	152166963	152208769	152209665
411	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152212021	152212144	152211209	152211371	152213286	152213453
412	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152216340	152216439	152215500	152215640	152218876	152218976
413	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152216340	152216466	152215500	152215640	152218876	152218976
415	"ENSMUSG00000041133.11"	"Smc1a"	chrX	+	152058778	152058935	152047857	152047968	152059357	152059512
416	"ENSMUSG00000084771.8"	"A230072E10Rik"	chrX	-	151299105	151299181	151295470	151295572	151333929	151334013
417	"ENSMUSG00000084771.8"	"A230072E10Rik"	chrX	-	151311337	151311406	151299105	151299181	151333929	151334013
418	"ENSMUSG00000041245.13"	"Wnk3"	chrX	+	151301565	151301774	151295363	151295974	151309281	151309484
419	"ENSMUSG00000025264.12"	"Tsr2"	chrX	-	151090595	151090781	151087094	151090414	151091675	151091767
420	"ENSMUSG00000025264.12"	"Tsr2"	chrX	-	151090604	151090781	151087093	151090414	151091675	151091767
421	"ENSMUSG00000025264.12"	"Tsr2"	chrX	-	151091675	151091767	151087093	151090414	151096164	151096255
423	"ENSMUSG00000025268.15"	"Maged2"	chrX	-	150809109	150809152	150808720	150808783	150809246	150809326
424	"ENSMUSG00000025268.15"	"Maged2"	chrX	-	150810343	150810423	150809702	150809797	150810680	150810744
425	"ENSMUSG00000025271.13"	"Pfkfb1"	chrX	+	150625156	150625364	150622081	150622203	150628739	150628886
430	"ENSMUSG00000031289.10"	"Il13ra2"	chrX	-	147384443	147384559	147383475	147383677	147388213	147388358
431	"ENSMUSG00000031289.10"	"Il13ra2"	chrX	-	147400821	147400929	147397871	147397980	147403732	147403832
432	"ENSMUSG00000041380.13"	"Htr2c"	chrX	+	146981547	146981605	146962512	146963074	147072384	147072487
434	"ENSMUSG00000071679.4"	"Rtl4"	chrX	+	145101160	145101241	144690419	144690519	145109430	145109485
435	"ENSMUSG00000071679.4"	"Rtl4"	chrX	+	145117927	145117990	145116854	145116966	145119332	145122411
436	"ENSMUSG00000041718.16"	"Alg13"	chrX	+	144319512	144319664	144318002	144318121	144319898	144320061
439	"ENSMUSG00000041718.16"	"Alg13"	chrX	+	144336111	144336463	144322011	144322150	144337091	144337175
440	"ENSMUSG00000041718.16"	"Alg13"	chrX	+	144337091	144337175	144322011	144322150	144338963	144339001
441	"ENSMUSG00000041718.16"	"Alg13"	chrX	+	144338963	144339014	144322011	144322150	144340719	144340792
442	"ENSMUSG00000041718.16"	"Alg13"	chrX	+	144339724	144339771	144338963	144339014	144340719	144340792
446	"ENSMUSG00000041718.16"	"Alg13"	chrX	+	144367898	144367939	144363864	144364107	144369560	144369771
449	"ENSMUSG00000047045.17"	"Tmem164"	chrX	+	142752039	142752089	142682290	142682949	142805989	142806068
450	"ENSMUSG00000047045.17"	"Tmem164"	chrX	+	142770966	142771033	142752039	142752089	142805989	142806068
454	"ENSMUSG00000042271.13"	"Nxt2"	chrX	+	142229523	142229610	142228176	142228381	142236783	142236928
455	"ENSMUSG00000079418.3"	"Atg4a"	chrX	+	140995562	140995641	140995261	140995440	141158726	141158872
456	"ENSMUSG00000000266.11"	"Mid2"	chrX	+	140736434	140736542	140693066	140693162	140738319	140738468
457	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140362144	140362299	140342262	140342389	140365728	140365831
458	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140365728	140365831	140362144	140362299	140368818	140368864
459	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140365728	140365831	140362144	140362299	140384002	140384107
460	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140368818	140368864	140362144	140362299	140384002	140384107
461	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140368818	140368864	140365728	140365831	140384002	140384107
462	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140368818	140368864	140365728	140365831	140388490	140388598
463	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140384002	140384107	140365728	140365831	140388490	140388598
464	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140384002	140384107	140368818	140368864	140388490	140388598
465	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140388490	140388598	140381970	140384107	140391322	140391454
466	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140393776	140393896	140391322	140391454	140398862	140398999
467	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140398862	140398999	140393776	140393896	140399312	140399439
469	"ENSMUSG00000042473.8"	"Tbc1d8b"	chrX	+	139700998	139701109	139684995	139685310	139704601	139704720
470	"ENSMUSG00000042473.8"	"Tbc1d8b"	chrX	+	139707116	139707357	139705955	139706181	139712253	139712461
471	"ENSMUSG00000042515.13"	"Pwwp3b"	chrX	+	139210738	139210806	139210041	139210217	139213090	139213238
475	"ENSMUSG00000031428.11"	"Zcchc18"	chrX	+	136993706	136993761	136993154	136993352	136993930	136994070
476	"ENSMUSG00000031428.11"	"Zcchc18"	chrX	+	136993706	136993761	136993158	136993404	136993930	136994070
478	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137016248	137016335	137015256	137015382	137027989	137028154
479	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137016248	137016339	137015256	137015382	137027989	137028154
480	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137027989	137028154	137015256	137015382	137030025	137030079
481	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137027989	137028154	137015256	137016339	137032350	137032500
482	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137030025	137030099	137027989	137028154	137032350	137032500
483	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137032350	137032500	137016248	137016339	137038165	137038272
484	"ENSMUSG00000031425.15"	"Plp1"	chrX	+	136833267	136833436	136831952	136832109	136834154	136834228
485	"ENSMUSG00000031425.15"	"Plp1"	chrX	+	136833267	136833436	136831952	136832214	136834154	136834228
486	"ENSMUSG00000031425.15"	"Plp1"	chrX	+	136834154	136834228	136833267	136833436	136835098	136835164
487	"ENSMUSG00000018595.6"	"Glra4"	chrX	-	136775485	136775553	136774548	136774772	136775832	136775963
491	"ENSMUSG00000087368.7"	"BC065397"	chrX	+	136760417	136760575	136759855	136759918	136788520	136788617
492	"ENSMUSG00000087368.7"	"BC065397"	chrX	+	136761990	136762088	136760417	136760575	136788520	136788617
493	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136594201	136594250	136592858	136592963	136667123	136667190
494	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136639726	136639846	136594201	136594250	136644994	136646507
495	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136639726	136639846	136594201	136594250	136645745	136645867
496	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136639726	136639846	136594201	136594250	136667123	136667190
497	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136645745	136645867	136594201	136594250	136667123	136667190
498	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136645745	136645867	136639726	136639846	136667123	136667190
499	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136667059	136667190	136666402	136666555	136667510	136667549
500	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136667123	136667190	136592905	136592963	136667510	136667693
501	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136667123	136667190	136666374	136666555	136667510	136667693
503	"ENSMUSG00000057439.12"	"Kir3dl2"	chrX	-	136457518	136457797	136456056	136456362	136468733	136468769
504	"ENSMUSG00000057439.12"	"Kir3dl2"	chrX	-	136469002	136469096	136468733	136468769	136515612	136515645
505	"ENSMUSG00000057439.12"	"Kir3dl2"	chrX	-	136515612	136515645	136468733	136468769	136543946	136544056
506	"ENSMUSG00000079428.8"	"Tceal7"	chrX	+	136215402	136215423	136214778	136215003	136224901	136224972
513	"ENSMUSG00000072966.11"	"Gprasp2"	chrX	+	135839782	135839872	135839105	135839262	135840392	135840469
515	"ENSMUSG00000072964.14"	"Bhlhb9"	chrX	+	135848677	135848739	135845854	135845953	135885348	135886926
519	"ENSMUSG00000031409.1"	"Tceal6"	chrX	-	135209890	135209957	135208686	135209570	135210524	135210687
520	"ENSMUSG00000049804.9"	"Armcx4"	chrX	+	134687147	134687225	134686518	134686637	134688016	134688106
521	"ENSMUSG00000079435.9"	"Rpl36a"	chrX	+	134586510	134586578	134585688	134586183	134587450	134587573
522	"ENSMUSG00000079435.9"	"Rpl36a"	chrX	+	134586511	134586578	134585700	134586183	134587450	134587573
524	"ENSMUSG00000031262.12"	"Cenpi"	chrX	+	134340347	134340412	134339833	134339951	134343075	134343170
526	"ENSMUSG00000067369.12"	"Trmt2b"	chrX	-	134266260	134266315	134263726	134263861	134267330	134267561
537	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114522298	114522435	114521614	114521779	114525631	114525828
538	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114522298	114522435	114521614	114521779	114530022	114530154
539	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114525631	114525828	114521614	114521779	114530022	114530154
540	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114525631	114525828	114522298	114522435	114530022	114530154
541	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114549352	114549577	114543001	114543170	114551468	114551631
547	"ENSMUSG00000025592.17"	"Dach2"	chrX	+	113819948	113820014	113817622	113817769	113835398	113835578
548	"ENSMUSG00000025531.14"	"Chm"	chrX	-	113071916	113072021	113069578	113069642	113080137	113080215
550	"ENSMUSG00000025531.14"	"Chm"	chrX	-	113139335	113139460	113116015	113116430	113140713	113140786
551	"ENSMUSG00000025531.14"	"Chm"	chrX	-	113139335	113139460	113116288	113116426	113140713	113140786
552	"ENSMUSG00000025531.14"	"Chm"	chrX	-	113140713	113140786	113116015	113116430	113159503	113159570
553	"ENSMUSG00000025531.14"	"Chm"	chrX	-	113140713	113140786	113116288	113116426	113159503	113159570
554	"ENSMUSG00000025529.14"	"Zfp711"	chrX	+	112614892	112615435	112604267	112604372	112623951	112624107
555	"ENSMUSG00000025529.14"	"Zfp711"	chrX	+	112624738	112624876	112623951	112624107	112628103	112628148
557	"ENSMUSG00000025529.14"	"Zfp711"	chrX	+	112628103	112628148	112624738	112624876	112631825	112631910
560	"ENSMUSG00000025525.12"	"Apool"	chrX	+	112364461	112364570	112354160	112354252	112372193	112372430
561	"ENSMUSG00000034551.12"	"Hdx"	chrX	-	111622300	111622447	111600617	111600825	111649836	111649890
562	"ENSMUSG00000034551.12"	"Hdx"	chrX	-	111649836	111649890	111622300	111622447	111659633	111660743
568	"ENSMUSG00000031245.8"	"Hmgn5"	chrX	-	109011421	109011445	109010856	109010886	109013251	109013404
569	"ENSMUSG00000063663.11"	"Brwd3"	chrX	-	108749282	108749441	108737015	108743770	108750230	108750328
570	"ENSMUSG00000063663.11"	"Brwd3"	chrX	-	108794301	108794342	108791144	108791249	108796745	108796846
575	"ENSMUSG00000031242.7"	"2610002M06Rik"	chrX	-	107793092	107793161	107792898	107793006	107793507	107793654
578	"ENSMUSG00000073010.9"	"Gm5127"	chrX	+	106703863	106704021	106674560	106674666	106709075	106709862
579	"ENSMUSG00000073010.9"	"Gm5127"	chrX	+	106708734	106708833	106703863	106704021	106709075	106709862
580	"ENSMUSG00000031232.17"	"Magt1"	chrX	-	105971435	105971479	105968083	105971026	105974184	105974275
581	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105803783	105803933	105802689	105802815	105818031	105818226
582	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105819342	105819520	105818031	105818226	105820775	105820884
584	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105836309	105836427	105832446	105832577	105839840	105839978
585	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105838238	105838414	105836309	105836427	105839840	105839978
589	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105899880	105899993	105890916	105890972	105910573	105910643
590	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105899880	105899993	105890916	105890972	105911469	105911654
593	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105910573	105910643	105890916	105890972	105911469	105911654
595	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105911469	105911654	105890916	105890972	105928958	105929350
596	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105911469	105911654	105890916	105890972	105929099	105929346
599	"ENSMUSG00000087620.7"	"5330434G04Rik"	chrX	-	105378015	105378120	105350359	105351199	105382752	105382949
601	"ENSMUSG00000087620.7"	"5330434G04Rik"	chrX	-	105382752	105382949	105348281	105351199	105387881	105387914
603	"ENSMUSG00000087174.7"	"5530601H04Rik"	chrX	-	105042603	105042817	105038816	105039812	105043129	105043304
604	"ENSMUSG00000087174.7"	"5530601H04Rik"	chrX	-	105043124	105043304	105038807	105039812	105044001	105044111
605	"ENSMUSG00000087174.7"	"5530601H04Rik"	chrX	-	105043129	105043304	105038816	105039812	105044001	105044111
606	"ENSMUSG00000087174.7"	"5530601H04Rik"	chrX	-	105044001	105044111	105038807	105039812	105047908	105048010
610	"ENSMUSG00000087174.7"	"5530601H04Rik"	chrX	-	105069610	105069675	105067864	105068628	105069999	105070035
611	"ENSMUSG00000087174.7"	"5530601H04Rik"	chrX	-	105069610	105069699	105068463	105068628	105069999	105070087
612	"ENSMUSG00000033906.5"	"Zdhhc15"	chrX	-	104588300	104588421	104574168	104574238	104598091	104598186
613	"ENSMUSG00000033906.5"	"Zdhhc15"	chrX	-	104588300	104588421	104574168	104574238	104632583	104632610
614	"ENSMUSG00000033906.5"	"Zdhhc15"	chrX	-	104598091	104598186	104574168	104574238	104632583	104632610
615	"ENSMUSG00000033906.5"	"Zdhhc15"	chrX	-	104598091	104598186	104588300	104588421	104632583	104632610
616	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103580468	103580621	103572499	103572561	103581901	103582015
617	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103581901	103582015	103572499	103572561	103588111	103588171
618	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103581901	103582015	103572499	103572561	103591802	103591906
619	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103581901	103582015	103572499	103572561	103595930	103596007
620	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103584682	103584810	103581901	103582015	103588111	103588171
621	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103588111	103588171	103572499	103572561	103591802	103591906
622	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103588111	103588171	103581901	103582015	103591802	103591906
623	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103591802	103591906	103572499	103572561	103595930	103596007
624	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103591802	103591906	103581901	103582015	103595930	103596007
625	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103603041	103603089	103595930	103596007	103605457	103605619
630	"ENSMUSG00000097571.9"	"Jpx"	chrX	+	103496437	103496530	103493557	103493700	103524866	103524996
631	"ENSMUSG00000097571.9"	"Jpx"	chrX	+	103496437	103496530	103493557	103493700	103529644	103530710
632	"ENSMUSG00000097571.9"	"Jpx"	chrX	+	103496437	103496530	103493718	103493947	103524866	103524996
633	"ENSMUSG00000097571.9"	"Jpx"	chrX	+	103502859	103502930	103496437	103496530	103509269	103510017
634	"ENSMUSG00000097571.9"	"Jpx"	chrX	+	103502859	103502930	103496437	103496530	103518310	103518357
635	"ENSMUSG00000097571.9"	"Jpx"	chrX	+	103502859	103502930	103496437	103496530	103524866	103525012
636	"ENSMUSG00000097571.9"	"Jpx"	chrX	+	103502859	103503192	103496437	103496530	103518310	103518357
