ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
354	"ENSMUSG00000044150.12"	"Bclaf3"	chrX	+	159555474	159555650	159553243	159553894	159557442	159557557
355	"ENSMUSG00000044150.12"	"Bclaf3"	chrX	+	159557442	159557557	159553243	159553894	159558334	159558398
358	"ENSMUSG00000041020.14"	"Map7d2"	chrX	+	159460266	159460365	159459377	159459483	159469962	159470093
360	"ENSMUSG00000041020.14"	"Map7d2"	chrX	+	159462113	159462224	159460266	159460365	159469962	159470093
361	"ENSMUSG00000041020.14"	"Map7d2"	chrX	+	159491767	159491824	159490679	159490784	159492323	159492411
362	"ENSMUSG00000041020.14"	"Map7d2"	chrX	+	159496034	159496309	159492897	159493084	159497583	159498583
364	"ENSMUSG00000031309.15"	"Rps6ka3"	chrX	+	159278109	159278203	159255781	159256188	159285265	159285322
365	"ENSMUSG00000031309.15"	"Rps6ka3"	chrX	+	159278109	159278203	159255781	159256188	159311463	159311525
366	"ENSMUSG00000031309.15"	"Rps6ka3"	chrX	+	159278109	159278203	159276275	159276336	159279166	159279203
368	"ENSMUSG00000031309.15"	"Rps6ka3"	chrX	+	159279166	159279203	159278109	159278203	159285265	159285322
370	"ENSMUSG00000031309.15"	"Rps6ka3"	chrX	+	159285265	159285322	159278109	159278203	159311463	159311525
374	"ENSMUSG00000057457.11"	"Phex"	chrX	-	157183801	157183932	157178728	157178794	157186208	157186276
375	"ENSMUSG00000057457.11"	"Phex"	chrX	-	157183801	157183932	157178728	157178794	157193804	157193859
376	"ENSMUSG00000057457.11"	"Phex"	chrX	-	157186208	157186276	157178728	157178794	157193804	157193859
377	"ENSMUSG00000057457.11"	"Phex"	chrX	-	157186208	157186276	157183801	157183932	157193804	157193859
378	"ENSMUSG00000057457.11"	"Phex"	chrX	-	157350419	157350565	157342009	157342103	157351759	157351843
379	"ENSMUSG00000057457.11"	"Phex"	chrX	-	157351759	157351843	157350419	157350565	157355484	157355601
383	"ENSMUSG00000025287.15"	"Acot9"	chrX	+	155293908	155293976	155286288	155286365	155295162	155295274
384	"ENSMUSG00000025287.15"	"Acot9"	chrX	+	155295421	155295512	155295162	155295274	155295682	155295768
389	"ENSMUSG00000041649.13"	"Klf8"	chrX	+	153360295	153360483	153237950	153238092	153370844	153370918
391	"ENSMUSG00000041658.12"	"Rragb"	chrX	+	153158194	153158290	153153130	153153353	153160401	153160524
394	"ENSMUSG00000084885.7"	"3010001F23Rik"	chrX	+	152385644	152385752	152369841	152370022	152402967	152403045
395	"ENSMUSG00000084885.7"	"3010001F23Rik"	chrX	+	152385644	152385752	152369841	152370022	152403312	152403477
396	"ENSMUSG00000084885.7"	"3010001F23Rik"	chrX	+	152403312	152403477	152385644	152385752	152416290	152416698
397	"ENSMUSG00000056679.13"	"Gpr173"	chrX	-	152367420	152367510	152343597	152347708	152368050	152368704
398	"ENSMUSG00000041096.13"	"Tspyl2"	chrX	-	152338724	152339392	152336851	152337565	152339632	152339727
399	"ENSMUSG00000041096.13"	"Tspyl2"	chrX	-	152340302	152340380	152340085	152340197	152341539	152342425
400	"ENSMUSG00000041096.13"	"Tspyl2"	chrX	-	152340302	152340393	152340085	152340197	152341539	152341844
402	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152166933	152166963	152144267	152145179	152180996	152181092
403	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152166933	152166963	152144267	152145179	152202907	152203169
404	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152180996	152181092	152144271	152145179	152202907	152203169
405	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152180996	152181092	152144271	152145179	152208769	152209665
406	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152180996	152181092	152166933	152166963	152193865	152194601
407	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152180996	152181092	152166933	152166963	152202907	152203169
410	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152213286	152213453	152212021	152212144	152215500	152215640
411	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152216340	152216439	152215500	152215640	152218876	152218976
412	"ENSMUSG00000041115.16"	"Iqsec2"	chrX	+	152216340	152216466	152215500	152215640	152218876	152218976
414	"ENSMUSG00000041133.11"	"Smc1a"	chrX	+	152033698	152033884	152029190	152029398	152033979	152034159
415	"ENSMUSG00000041133.11"	"Smc1a"	chrX	+	152059627	152059779	152059357	152059512	152060975	152061045
416	"ENSMUSG00000084771.8"	"A230072E10Rik"	chrX	-	151299105	151299181	151295470	151295572	151311337	151311406
417	"ENSMUSG00000084771.8"	"A230072E10Rik"	chrX	-	151311337	151311406	151295470	151295572	151333929	151334013
418	"ENSMUSG00000025264.12"	"Tsr2"	chrX	-	151090595	151090781	151087094	151090414	151091675	151091767
419	"ENSMUSG00000025264.12"	"Tsr2"	chrX	-	151090604	151090781	151087093	151090414	151091675	151091767
420	"ENSMUSG00000025264.12"	"Tsr2"	chrX	-	151091675	151091767	151087093	151090414	151096164	151096255
422	"ENSMUSG00000025268.15"	"Maged2"	chrX	-	150810343	150810423	150809702	150809797	150810680	150810744
425	"ENSMUSG00000031290.14"	"Lrch2"	chrX	-	147488233	147488278	147481614	147481672	147491834	147491951
428	"ENSMUSG00000031289.10"	"Il13ra2"	chrX	-	147384443	147384559	147383475	147383677	147388213	147388358
429	"ENSMUSG00000041380.13"	"Htr2c"	chrX	+	146981547	146981605	146962512	146963074	147072384	147072487
431	"ENSMUSG00000041380.13"	"Htr2c"	chrX	+	147075730	147076047	147072384	147072487	147169569	147169675
432	"ENSMUSG00000041380.13"	"Htr2c"	chrX	+	147169569	147169675	147075730	147076047	147193768	147197277
433	"ENSMUSG00000041380.13"	"Htr2c"	chrX	+	147169569	147169770	147075730	147076047	147193768	147197274
434	"ENSMUSG00000071679.4"	"Rtl4"	chrX	+	145101160	145101241	144690419	144690519	145109430	145109485
435	"ENSMUSG00000071679.4"	"Rtl4"	chrX	+	145117927	145117990	145116854	145116966	145119332	145122411
438	"ENSMUSG00000041718.16"	"Alg13"	chrX	+	144339724	144339771	144338963	144339014	144340719	144340792
439	"ENSMUSG00000041718.16"	"Alg13"	chrX	+	144347959	144348060	144346681	144346746	144349291	144349419
443	"ENSMUSG00000041718.16"	"Alg13"	chrX	+	144367898	144367939	144363864	144364107	144369560	144369771
445	"ENSMUSG00000047045.17"	"Tmem164"	chrX	+	142682290	142682949	142681417	142681556	142770966	142771033
446	"ENSMUSG00000047045.17"	"Tmem164"	chrX	+	142682290	142682949	142681417	142681556	142805989	142806068
447	"ENSMUSG00000047045.17"	"Tmem164"	chrX	+	142752034	142752089	142682887	142682949	142770966	142771290
449	"ENSMUSG00000047045.17"	"Tmem164"	chrX	+	142752039	142752089	142682290	142682949	142770966	142771033
450	"ENSMUSG00000047045.17"	"Tmem164"	chrX	+	142770966	142771033	142681414	142681556	142805989	142806068
451	"ENSMUSG00000047045.17"	"Tmem164"	chrX	+	142770966	142771033	142682290	142682949	142805989	142806068
455	"ENSMUSG00000042271.13"	"Nxt2"	chrX	+	142229523	142229610	142228176	142228381	142236783	142236928
456	"ENSMUSG00000079418.3"	"Atg4a"	chrX	+	140995562	140995641	140995261	140995440	141158726	141158872
457	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140365728	140365831	140362144	140362299	140368818	140368864
458	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140368818	140368864	140365728	140365831	140384002	140384107
459	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140384002	140384107	140368818	140368864	140388490	140388598
460	"ENSMUSG00000042425.18"	"Frmpd3"	chrX	+	140393776	140393896	140391322	140391454	140398862	140398999
462	"ENSMUSG00000042473.8"	"Tbc1d8b"	chrX	+	139700998	139701109	139684995	139685310	139704601	139704720
466	"ENSMUSG00000031428.11"	"Zcchc18"	chrX	+	136993706	136993761	136993154	136993352	136993930	136994070
467	"ENSMUSG00000031428.11"	"Zcchc18"	chrX	+	136993706	136993761	136993158	136993404	136993930	136994070
469	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137016248	137016335	137015256	137015382	137027989	137028154
470	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137016248	137016339	137015256	137015382	137027989	137028154
471	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137027989	137028154	137015256	137016339	137030025	137030079
472	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137027989	137028154	137015256	137016339	137032350	137032500
473	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137030025	137030099	137016248	137016339	137032350	137032500
474	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137030025	137030099	137027989	137028154	137032350	137032500
475	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137032350	137032500	137016248	137016339	137038165	137038272
476	"ENSMUSG00000044348.14"	"Slc25a53"	chrX	-	137032350	137032500	137030001	137030099	137037929	137038024
477	"ENSMUSG00000031425.15"	"Plp1"	chrX	+	136833267	136833436	136831952	136832109	136834154	136834228
478	"ENSMUSG00000031425.15"	"Plp1"	chrX	+	136834154	136834228	136833267	136833436	136835098	136835164
482	"ENSMUSG00000087368.7"	"BC065397"	chrX	+	136760417	136760575	136759855	136759918	136788520	136788617
483	"ENSMUSG00000087368.7"	"BC065397"	chrX	+	136761990	136762088	136760417	136760575	136788520	136788617
484	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136594201	136594250	136592858	136592963	136639726	136639846
485	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136594201	136594250	136592858	136592963	136667123	136667190
486	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136639726	136639846	136592858	136592963	136667123	136667190
487	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136639726	136639846	136594201	136594250	136645745	136645867
488	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136639726	136639846	136594201	136594250	136667123	136667190
489	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136645745	136645867	136594201	136594250	136646635	136647070
490	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136645745	136645867	136594201	136594250	136667123	136667190
491	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136645745	136645867	136639726	136639846	136667123	136667190
492	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136667059	136667190	136666402	136666555	136667510	136667549
493	"ENSMUSG00000044550.11"	"Tceal3"	chrX	+	136667123	136667190	136666374	136666555	136667510	136667693
495	"ENSMUSG00000057439.12"	"Kir3dl2"	chrX	-	136469002	136469096	136468733	136468769	136515612	136515645
496	"ENSMUSG00000079428.8"	"Tceal7"	chrX	+	136215402	136215423	136214778	136215003	136224901	136224972
501	"ENSMUSG00000042750.7"	"Bex2"	chrX	-	136067599	136067672	136066563	136067207	136068050	136068236
504	"ENSMUSG00000072966.11"	"Gprasp2"	chrX	+	135839782	135839872	135839105	135839262	135840392	135840469
505	"ENSMUSG00000072966.11"	"Gprasp2"	chrX	+	135840392	135840469	135839744	135839872	135840852	135840924
506	"ENSMUSG00000072966.11"	"Gprasp2"	chrX	+	135840618	135840690	135839977	135840469	135840852	135840924
508	"ENSMUSG00000072964.14"	"Bhlhb9"	chrX	+	135848677	135848739	135845854	135845953	135885348	135886926
509	"ENSMUSG00000072964.14"	"Bhlhb9"	chrX	+	135886844	135886926	135885850	135886087	135887260	135887317
513	"ENSMUSG00000031409.1"	"Tceal6"	chrX	-	135209890	135209957	135208686	135209570	135210524	135210687
514	"ENSMUSG00000049047.11"	"Armcx3"	chrX	+	134757235	134757342	134756606	134756730	134757731	134757793
515	"ENSMUSG00000049047.11"	"Armcx3"	chrX	+	134757263	134757342	134756594	134756730	134757731	134757793
516	"ENSMUSG00000049804.9"	"Armcx4"	chrX	+	134687147	134687225	134686518	134686637	134688016	134688106
517	"ENSMUSG00000079435.9"	"Rpl36a"	chrX	+	134586510	134586578	134585688	134586183	134587450	134587573
518	"ENSMUSG00000079435.9"	"Rpl36a"	chrX	+	134586511	134586578	134585700	134586183	134587450	134587573
520	"ENSMUSG00000067369.12"	"Trmt2b"	chrX	-	134243014	134243161	134240976	134241071	134261576	134261647
522	"ENSMUSG00000067369.12"	"Trmt2b"	chrX	-	134266260	134266315	134263726	134263861	134267330	134267561
528	"ENSMUSG00000031253.15"	"Srpx2"	chrX	+	133923635	133923827	133915307	133915394	133925806	133925983
530	"ENSMUSG00000067377.12"	"Tspan6"	chrX	-	133897123	133897312	133896682	133896757	133898207	133898294
531	"ENSMUSG00000067377.12"	"Tspan6"	chrX	-	133897270	133897312	133896682	133896757	133898207	133898294
536	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114521614	114521779	114474332	114474845	114530022	114530154
537	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114522298	114522435	114521614	114521779	114525631	114525828
538	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114522298	114522435	114521614	114521779	114530022	114530154
539	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114525631	114525828	114521614	114521779	114530022	114530154
540	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114525631	114525828	114522298	114522435	114530022	114530154
541	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114530022	114530154	114474603	114474845	114543001	114543170
542	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114530022	114530154	114525631	114525828	114543001	114543170
543	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114530022	114530235	114474332	114474845	114543001	114543170
544	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114530022	114530235	114525631	114525828	114543001	114543170
550	"ENSMUSG00000025531.14"	"Chm"	chrX	-	113071916	113072021	113053061	113053160	113080137	113080215
551	"ENSMUSG00000025531.14"	"Chm"	chrX	-	113071916	113072021	113069578	113069642	113080137	113080215
552	"ENSMUSG00000025531.14"	"Chm"	chrX	-	113080137	113080215	113053061	113053160	113159503	113159570
554	"ENSMUSG00000025531.14"	"Chm"	chrX	-	113139335	113139460	113116015	113116430	113140713	113140786
555	"ENSMUSG00000025531.14"	"Chm"	chrX	-	113140713	113140786	113116015	113116430	113159503	113159570
556	"ENSMUSG00000025531.14"	"Chm"	chrX	-	113159503	113159570	113080137	113080215	113185440	113185509
557	"ENSMUSG00000025529.14"	"Zfp711"	chrX	+	112614892	112615435	112604267	112604372	112623951	112624107
558	"ENSMUSG00000025529.14"	"Zfp711"	chrX	+	112624738	112624876	112623951	112624107	112628103	112628148
562	"ENSMUSG00000034551.12"	"Hdx"	chrX	-	111582794	111582917	111569930	111577398	111589194	111589278
563	"ENSMUSG00000034551.12"	"Hdx"	chrX	-	111622300	111622447	111600617	111600825	111649836	111649890
569	"ENSMUSG00000031245.8"	"Hmgn5"	chrX	-	109010856	109010886	109010553	109010607	109013251	109013404
570	"ENSMUSG00000031245.8"	"Hmgn5"	chrX	-	109011421	109011445	109010856	109010886	109013251	109013404
571	"ENSMUSG00000063663.11"	"Brwd3"	chrX	-	108749282	108749441	108737015	108743770	108750230	108750328
572	"ENSMUSG00000063663.11"	"Brwd3"	chrX	-	108754239	108754311	108752817	108752970	108755415	108755556
573	"ENSMUSG00000063663.11"	"Brwd3"	chrX	-	108785646	108785781	108784111	108784240	108789732	108789886
577	"ENSMUSG00000063663.11"	"Brwd3"	chrX	-	108833676	108833706	108833213	108833273	108833907	108833966
581	"ENSMUSG00000052821.3"	"Cysltr1"	chrX	-	106580848	106580938	106574345	106578865	106582143	106582230
582	"ENSMUSG00000031232.17"	"Magt1"	chrX	-	105971435	105971479	105968083	105971026	105974184	105974275
583	"ENSMUSG00000031232.17"	"Magt1"	chrX	-	105974184	105974275	105968083	105971479	105979405	105979480
584	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105819342	105819520	105818031	105818226	105820775	105820884
586	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105838238	105838414	105836309	105836427	105839840	105839978
587	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105845794	105845941	105845496	105845674	105846685	105846773
591	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105888992	105889045	105887714	105887839	105890916	105890972
592	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105899880	105899993	105890916	105890972	105910573	105910643
593	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105899880	105899993	105890916	105890972	105911469	105911654
594	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105899880	105899993	105890916	105890972	105928487	105928577
597	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105910573	105910643	105890916	105890972	105911469	105911654
599	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105911469	105911654	105890916	105890972	105928958	105929350
600	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105911469	105911654	105890916	105890972	105929099	105929346
603	"ENSMUSG00000087620.7"	"5330434G04Rik"	chrX	-	105378015	105378120	105350359	105351199	105382752	105382949
605	"ENSMUSG00000087620.7"	"5330434G04Rik"	chrX	-	105382752	105382949	105348281	105351199	105387881	105387914
607	"ENSMUSG00000087174.7"	"5530601H04Rik"	chrX	-	105042603	105042817	105038816	105039812	105043129	105043304
608	"ENSMUSG00000087174.7"	"5530601H04Rik"	chrX	-	105043124	105043304	105038807	105039812	105044001	105044111
609	"ENSMUSG00000087174.7"	"5530601H04Rik"	chrX	-	105043129	105043304	105038816	105039812	105044001	105044111
610	"ENSMUSG00000087174.7"	"5530601H04Rik"	chrX	-	105044001	105044111	105038807	105039812	105047908	105048010
614	"ENSMUSG00000087174.7"	"5530601H04Rik"	chrX	-	105069610	105069675	105067864	105068628	105069999	105070035
615	"ENSMUSG00000087174.7"	"5530601H04Rik"	chrX	-	105069610	105069699	105068463	105068628	105069999	105070087
616	"ENSMUSG00000033906.5"	"Zdhhc15"	chrX	-	104588300	104588421	104574168	104574238	104598091	104598186
617	"ENSMUSG00000073016.3"	"Uprt"	chrX	+	104495735	104495778	104482817	104483349	104499403	104499466
618	"ENSMUSG00000073016.3"	"Uprt"	chrX	+	104498274	104498344	104495735	104495778	104499403	104499466
619	"ENSMUSG00000073016.3"	"Uprt"	chrX	+	104501744	104501906	104499403	104499466	104504328	104504427
620	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103584682	103584810	103581901	103582015	103588111	103588171
621	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103588111	103588171	103572499	103572561	103591802	103591906
622	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103588111	103588171	103572499	103572561	103595930	103596007
623	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103588111	103588171	103581901	103582015	103591802	103591906
624	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103588111	103588171	103581901	103582015	103595930	103596007
625	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103591802	103591906	103572499	103572561	103595930	103596007
626	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103591802	103591906	103581901	103582015	103595930	103596007
627	"ENSMUSG00000086370.9"	"Ftx"	chrX	-	103591802	103591906	103587693	103588171	103595930	103596007
632	"ENSMUSG00000097571.9"	"Jpx"	chrX	+	103496437	103496530	103493557	103493700	103502859	103502930
633	"ENSMUSG00000097571.9"	"Jpx"	chrX	+	103496437	103496530	103493557	103493700	103524866	103524996
634	"ENSMUSG00000097571.9"	"Jpx"	chrX	+	103496437	103496530	103493557	103493700	103529644	103530710
635	"ENSMUSG00000097571.9"	"Jpx"	chrX	+	103496437	103496530	103493718	103493947	103524866	103524996
636	"ENSMUSG00000097571.9"	"Jpx"	chrX	+	103496437	103496593	103493769	103493947	103524866	103525012
