ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
30	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105879908	105880018	105879908	105880015	105887714	105887839
31	"ENSMUSG00000031323.8"	"Dmrtc1a"	chrX	-	102903221	102903846	102903221	102903763	102904749	102904879
32	"ENSMUSG00000034160.13"	"Ogt"	chrX	+	101642975	101643156	101643005	101643156	101640217	101640322
33	"ENSMUSG00000031314.18"	"Taf1"	chrX	+	101540759	101541001	101540822	101541001	101539067	101539187
34	"ENSMUSG00000031310.16"	"Zmym3"	chrX	-	101416908	101416981	101416908	101416975	101417286	101417330
35	"ENSMUSG00000079487.11"	"Med12"	chrX	+	101293936	101294012	101293957	101294012	101293792	101293870
36	"ENSMUSG00000079487.11"	"Med12"	chrX	+	101296592	101296733	101296616	101296733	101295841	101296088
37	"ENSMUSG00000059327.9"	"Eda"	chrX	+	100395018	100395143	100395027	100395143	100392332	100392384
38	"ENSMUSG00000031209.14"	"Heph"	chrX	+	96497847	96498056	96497973	96498056	96486226	96486358
39	"ENSMUSG00000044206.3"	"Vsig4"	chrX	-	96269054	96269184	96269054	96269132	96269555	96269612
40	"ENSMUSG00000025151.16"	"Maged1"	chrX	-	94535475	94535677	94535475	94535676	94535859	94536245
41	"ENSMUSG00000043549.13"	"Fam90a1b"	chrX	-	94365658	94365856	94365658	94365743	94366630	94366777
42	"ENSMUSG00000031402.12"	"Mpp1"	chrX	-	75117755	75117952	75117755	75117892	75121434	75121503
43	"ENSMUSG00000031403.14"	"Dkc1"	chrX	+	75097234	75097369	75097282	75097369	75096833	75096901
44	"ENSMUSG00000051706.3"	"Olfr1325"	chrX	+	74593326	74593597	74593408	74593597	74592678	74592767
45	"ENSMUSG00000031400.10"	"G6pdx"	chrX	-	74412318	74412480	74412318	74412477	74413863	74414081
46	"ENSMUSG00000031399.15"	"Fam3a"	chrX	-	74387033	74387105	74387033	74387084	74387437	74387496
47	"ENSMUSG00000031399.15"	"Fam3a"	chrX	-	74387627	74387806	74387627	74387751	74390473	74390497
48	"ENSMUSG00000031399.15"	"Fam3a"	chrX	-	74392674	74392747	74392674	74392727	74392888	74393003
49	"ENSMUSG00000015290.15"	"Ubl4a"	chrX	-	74367700	74368010	74367700	74367909	74368152	74368258
50	"ENSMUSG00000009995.17"	"Taz"	chrX	+	74288177	74288513	74288450	74288513	74288018	74288099
51	"ENSMUSG00000009995.17"	"Taz"	chrX	+	74288447	74288513	74288450	74288513	74288177	74288219
52	"ENSMUSG00000009995.17"	"Taz"	chrX	+	74288928	74289019	74288983	74289019	74288661	74288714
53	"ENSMUSG00000008682.13"	"Rpl10"	chrX	+	74271360	74271718	74271659	74271718	74270978	74271024
54	"ENSMUSG00000031386.14"	"Hcfc1"	chrX	-	73947190	73947517	73947190	73947514	73947841	73948286
55	"ENSMUSG00000031386.14"	"Hcfc1"	chrX	-	73947841	73948418	73947841	73948286	73948901	73949065
56	"ENSMUSG00000031388.14"	"Naa10"	chrX	-	73916872	73917195	73916872	73917190	73917842	73917927
57	"ENSMUSG00000031388.14"	"Naa10"	chrX	-	73919501	73919546	73919501	73919540	73919753	73919869
58	"ENSMUSG00000031389.17"	"Arhgap4"	chrX	-	73896813	73896997	73896813	73896992	73897080	73897154
59	"ENSMUSG00000031389.17"	"Arhgap4"	chrX	-	73897968	73898046	73897968	73898013	73898131	73898192
60	"ENSMUSG00000031389.17"	"Arhgap4"	chrX	-	73900277	73900469	73900277	73900385	73900634	73900736
61	"ENSMUSG00000031389.17"	"Arhgap4"	chrX	-	73905650	73905893	73905650	73905863	73906156	73906219
62	"ENSMUSG00000031385.14"	"Plxnb3"	chrX	+	73758522	73759583	73759455	73759583	73757089	73757150
63	"ENSMUSG00000031375.17"	"Bgn"	chrX	+	73492923	73493056	73492962	73493056	73492722	73492833
64	"ENSMUSG00000031362.17"	"Xlr4c"	chrX	-	73242067	73242195	73242067	73242182	73242577	73242660
65	"ENSMUSG00000031362.17"	"Xlr4c"	chrX	-	73242067	73242195	73242067	73242182	73242613	73242660
66	"ENSMUSG00000031343.13"	"Gabra3"	chrX	-	72552676	72552859	72552676	72552851	72656654	72656848
67	"ENSMUSG00000015217.11"	"Hmgb3"	chrX	+	71558052	71558207	71558056	71558207	71555927	71556190
68	"ENSMUSG00000000838.17"	"Fmr1"	chrX	+	68703662	68703772	68703668	68703772	68700341	68700420
69	"ENSMUSG00000000838.17"	"Fmr1"	chrX	+	68712230	68712413	68712305	68712413	68708041	68708128
70	"ENSMUSG00000000838.17"	"Fmr1"	chrX	+	68712230	68712413	68712305	68712413	68710583	68710779
71	"ENSMUSG00000000838.17"	"Fmr1"	chrX	+	68715513	68717963	68715564	68717963	68713240	68713323
72	"ENSMUSG00000071753.13"	"Cdr1os"	chrX	+	61134712	61134796	61134720	61134796	61133365	61133503
73	"ENSMUSG00000055110.8"	"A630012P03Rik"	chrX	+	52594164	52594292	52594166	52594292	52585577	52585659
74	"ENSMUSG00000036109.17"	"Mbnl3"	chrX	-	51128920	51129071	51128920	51128966	51130104	51130341
75	"ENSMUSG00000085396.7"	"Firre"	chrX	-	50627206	50627309	50627206	50627250	50630890	50630995
76	"ENSMUSG00000036916.13"	"Zfp280c"	chrX	-	48578379	48578556	48578379	48578529	48588702	48588749
77	"ENSMUSG00000036916.13"	"Zfp280c"	chrX	-	48578379	48578556	48578379	48578529	48591672	48591761
78	"ENSMUSG00000016150.15"	"Tenm1"	chrX	-	42849028	42849178	42849028	42849175	42899687	42899926
79	"ENSMUSG00000016150.15"	"Tenm1"	chrX	-	43167537	43167842	43167537	43167817	43410698	43410751
80	"ENSMUSG00000037475.15"	"Thoc2"	chrX	-	41802946	41802992	41802946	41802986	41803455	41803532
81	"ENSMUSG00000037475.15"	"Thoc2"	chrX	-	41812458	41812575	41812458	41812494	41813416	41814008
82	"ENSMUSG00000037475.15"	"Thoc2"	chrX	-	41812458	41812575	41812458	41812494	41813949	41814008
83	"ENSMUSG00000037475.15"	"Thoc2"	chrX	-	41814197	41814628	41814197	41814620	41822367	41822470
84	"ENSMUSG00000037475.15"	"Thoc2"	chrX	-	41872564	41872686	41872564	41872679	41873881	41873952
85	"ENSMUSG00000031095.15"	"Cul4b"	chrX	-	38545495	38545616	38545495	38545600	38546691	38546884
86	"ENSMUSG00000036022.15"	"Fam122b"	chrX	-	53258956	53259021	53258956	53259018	53259840	53259926
87	"ENSMUSG00000036502.14"	"Tmem255a"	chrX	-	38224580	38225125	38224580	38224669	38233102	38233192
88	"ENSMUSG00000016308.12"	"Ube2a"	chrX	+	36882598	36882687	36882607	36882687	36881656	36881746
89	"ENSMUSG00000054737.11"	"Zfp182"	chrX	-	21060502	21060528	21060502	21060523	21061893	21062003
90	"ENSMUSG00000054737.11"	"Zfp182"	chrX	-	21060502	21060528	21060502	21060523	21061942	21062316
91	"ENSMUSG00000001127.12"	"Araf"	chrX	+	20858741	20858873	20858765	20858873	20858393	20858512
92	"ENSMUSG00000031065.14"	"Cdk16"	chrX	+	20693906	20694171	20694037	20694171	20693323	20693531
93	"ENSMUSG00000040147.14"	"Maob"	chrX	-	16734073	16734223	16734073	16734117	16735971	16736113
94	"ENSMUSG00000031166.13"	"Wdr13"	chrX	-	8131384	8131625	8131384	8131591	8132286	8132366
95	"ENSMUSG00000036391.16"	"Sec24a"	chr11	-	51729451	51729578	51729451	51729575	51731802	51731905
96	"ENSMUSG00000074733.14"	"Zfp950"	chr19	-	61118226	61118350	61118226	61118347	61120318	61120452
97	"ENSMUSG00000074733.14"	"Zfp950"	chr19	-	61118226	61118350	61118226	61118347	61127006	61127067
98	"ENSMUSG00000026812.16"	"Tsc1"	chr2	+	28672781	28672903	28672784	28672903	28672392	28672504
99	"ENSMUSG00000026812.16"	"Tsc1"	chr2	+	28675642	28675767	28675662	28675767	28675187	28675248
100	"ENSMUSG00000026812.16"	"Tsc1"	chr2	+	28678951	28679118	28678966	28679118	28678161	28678205
101	"ENSMUSG00000048029.10"	"Eno4"	chr19	+	58945530	58945662	58945533	58945662	58943424	58943621
102	"ENSMUSG00000048029.10"	"Eno4"	chr19	+	58964377	58964573	58964438	58964573	58962781	58962907
103	"ENSMUSG00000101940.2"	"Akp-ps1"	chr1	+	87069691	87069782	87069710	87069782	87069483	87069618
104	"ENSMUSG00000025085.16"	"Ablim1"	chr19	-	57041914	57041975	57041914	57041971	57042996	57043061
105	"ENSMUSG00000025085.16"	"Ablim1"	chr19	-	57046924	57047071	57046924	57047065	57049461	57049509
106	"ENSMUSG00000024979.13"	"Tectb"	chr19	+	55183932	55184035	55183962	55184035	55183716	55183859
107	"ENSMUSG00000024978.11"	"Gpam"	chr19	-	55075541	55075679	55075541	55075675	55076290	55076368
108	"ENSMUSG00000025024.7"	"Smndc1"	chr19	-	53383556	53383735	53383556	53383718	53384453	53384596
109	"ENSMUSG00000044948.17"	"Cfap43"	chr19	-	47761636	47761825	47761636	47761717	47761941	47762034
110	"ENSMUSG00000028048.11"	"Gba"	chr3	+	89207783	89207987	89207823	89207987	89207226	89207451
111	"ENSMUSG00000025035.9"	"Arl3"	chr19	-	46541442	46541529	46541442	46541510	46542351	46542537
112	"ENSMUSG00000037126.16"	"Psd"	chr19	-	46320768	46320966	46320768	46320963	46322055	46322496
113	"ENSMUSG00000037126.16"	"Psd"	chr19	-	46326166	46326222	46326166	46326182	46326400	46326506
114	"ENSMUSG00000025219.13"	"Fgf8"	chr19	-	45741498	45741679	45741498	45741646	45741910	45741997
115	"ENSMUSG00000025219.13"	"Fgf8"	chr19	-	45741498	45741679	45741498	45741646	45742515	45742552
116	"ENSMUSG00000025193.14"	"Cutc"	chr19	+	43762872	43763006	43762902	43763006	43760688	43760724
117	"ENSMUSG00000060224.4"	"Pyroxd2"	chr19	-	42747496	42747608	42747496	42747590	42749383	42749403
118	"ENSMUSG00000060224.4"	"Pyroxd2"	chr19	-	42747496	42747653	42747496	42747590	42749383	42749403
119	"ENSMUSG00000060224.4"	"Pyroxd2"	chr19	-	42747496	42747653	42747496	42747608	42749383	42749403
120	"ENSMUSG00000096002.2"	"Vmn2r53"	chr7	-	12600648	12602201	12600648	12601446	12606259	12606551
121	"ENSMUSG00000025154.15"	"Arhgap19"	chr19	-	41781157	41781349	41781157	41781304	41782330	41782396
122	"ENSMUSG00000097740.2"	"E030044B06Rik"	chr19	+	40876736	40876873	40876835	40876873	40876298	40876398
123	"ENSMUSG00000092008.2"	"Cyp2c69"	chr19	-	39877505	39877666	39877505	39877595	39881092	39881242
124	"ENSMUSG00000025004.16"	"Cyp2c40"	chr19	-	39803769	39803930	39803769	39803859	39807165	39807315
125	"ENSMUSG00000003053.17"	"Cyp2c29"	chr19	+	39291037	39291206	39291056	39291206	39290728	39290891
126	"ENSMUSG00000067242.11"	"Lgi1"	chr19	+	38300707	38300877	38300716	38300877	38297928	38298000
127	"ENSMUSG00000024989.15"	"Cep55"	chr19	+	38073297	38074421	38073300	38074421	38071764	38071890
128	"ENSMUSG00000053799.8"	"Exoc6"	chr19	+	37571592	37571640	37571598	37571640	37570382	37570554
129	"ENSMUSG00000023307.14"	"Marchf5"	chr19	+	37220638	37220805	37220668	37220805	37220302	37220486
130	"ENSMUSG00000094707.2"	"A830019P07Rik"	chr19	-	35923486	35923547	35923486	35923544	35924369	35924578
131	"ENSMUSG00000056078.6"	"Lipm"	chr19	+	34111908	34112107	34112007	34112107	34109556	34109674
132	"ENSMUSG00000052595.8"	"A1cf"	chr19	+	31934627	31934833	31934651	31934833	31932424	31932698
133	"ENSMUSG00000017428.16"	"Psmd11"	chr11	+	80438504	80438630	80438520	80438630	80438250	80438375
134	"ENSMUSG00000017428.16"	"Psmd11"	chr11	+	80471709	80473248	80473092	80473248	80471451	80471594
135	"ENSMUSG00000029145.12"	"Eif2b4"	chr5	-	31192152	31192288	31192152	31192284	31192581	31192625
136	"ENSMUSG00000029145.12"	"Eif2b4"	chr5	-	31192581	31192770	31192581	31192625	31192992	31193139
137	"ENSMUSG00000040146.9"	"Rgl3"	chr9	-	21987850	21987904	21987850	21987899	21988045	21988275
138	"ENSMUSG00000040146.9"	"Rgl3"	chr9	-	21987850	21987904	21987850	21987899	21988848	21988959
139	"ENSMUSG00000030782.17"	"Tgfb1i1"	chr7	+	128248577	128248720	128248643	128248720	128248419	128248472
140	"ENSMUSG00000030782.17"	"Tgfb1i1"	chr7	+	128248577	128248974	128248886	128248974	128248419	128248472
141	"ENSMUSG00000030782.17"	"Tgfb1i1"	chr7	+	128248886	128249195	128249089	128249195	128248577	128248720
142	"ENSMUSG00000030782.17"	"Tgfb1i1"	chr7	+	128249089	128249195	128249120	128249195	128248886	128248974
143	"ENSMUSG00000079382.3"	"Gm3443"	chr19	+	21555682	21555833	21555710	21555833	21552880	21552992
144	"ENSMUSG00000094732.2"	"1500015L24Rik"	chr19	+	20433884	20434130	20433895	20434130	20422629	20422721
145	"ENSMUSG00000024727.9"	"Trpm6"	chr19	+	18825750	18825879	18825790	18825879	18823332	18823479
146	"ENSMUSG00000020982.9"	"Nemf"	chr12	-	69353793	69353942	69353793	69353892	69354646	69354772
147	"ENSMUSG00000079528.9"	"Clnkos"	chr5	+	38747775	38747897	38747776	38747897	38744135	38744216
148	"ENSMUSG00000061387.3"	"Olfr1490"	chr19	+	13654427	13659545	13657432	13659545	13651090	13651137
149	"ENSMUSG00000095484.4"	"Olfr1480"	chr19	+	13529648	13531275	13529726	13531275	13528426	13528518
150	"ENSMUSG00000057503.6"	"Olfr1459"	chr19	-	13138020	13146685	13138020	13144928	13149242	13149314
151	"ENSMUSG00000024694.9"	"Keg1"	chr19	+	12710981	12711089	12711011	12711089	12709596	12709686
152	"ENSMUSG00000028952.12"	"Zbtb48"	chr4	-	152020543	152020708	152020543	152020704	152020778	152020915
153	"ENSMUSG00000028952.12"	"Zbtb48"	chr4	-	152022026	152022234	152022026	152022119	152022695	152022807
154	"ENSMUSG00000067522.3"	"Olfr76"	chr19	-	12117995	12120648	12117995	12120610	12122079	12122254
155	"ENSMUSG00000067522.3"	"Olfr76"	chr19	-	12117995	12120707	12117995	12120610	12122079	12122254
156	"ENSMUSG00000067522.3"	"Olfr76"	chr19	-	12117995	12120707	12117995	12120648	12122079	12122254
157	"ENSMUSG00000024043.13"	"Arhgap28"	chr17	-	67858153	67858351	67858153	67858250	67861272	67861355
158	"ENSMUSG00000024043.13"	"Arhgap28"	chr17	-	67864462	67864625	67864462	67864622	67868950	67869028
159	"ENSMUSG00000024666.6"	"Tmem138"	chr19	-	10574836	10575008	10574836	10574935	10575239	10575511
160	"ENSMUSG00000048200.12"	"Cracr2b"	chr7	+	141466008	141466613	141466045	141466613	141465765	141465837
161	"ENSMUSG00000071649.6"	"B3gat3"	chr19	+	8925537	8925898	8925703	8925898	8921805	8921980
162	"ENSMUSG00000118346.1"	"Tmem179b"	chr19	-	8773504	8773692	8773504	8773622	8774334	8774467
163	"ENSMUSG00000033834.7"	"Tpbpa"	chr13	-	60939909	60940053	60939909	60939998	60940148	60940271
164	"ENSMUSG00000024758.15"	"Rtn3"	chr19	-	7456299	7458423	7456299	7457460	7467810	7467867
165	"ENSMUSG00000024962.13"	"Vegfb"	chr19	-	6985360	6985596	6985360	6985495	6985804	6985840
166	"ENSMUSG00000025499.18"	"Hras"	chr7	-	141192130	141192340	141192130	141192290	141192441	141192620
167	"ENSMUSG00000024949.17"	"Sf1"	chr19	+	6374524	6374608	6374548	6374608	6374009	6374283
168	"ENSMUSG00000024949.17"	"Sf1"	chr19	+	6374548	6374608	6374553	6374608	6374009	6374287
169	"ENSMUSG00000024949.17"	"Sf1"	chr19	+	6374718	6374898	6374819	6374898	6374548	6374608
170	"ENSMUSG00000024947.17"	"Men1"	chr19	+	6337478	6337519	6337481	6337519	6337152	6337281
171	"ENSMUSG00000058966.13"	"Fam57b"	chr7	+	126817116	126817311	126817188	126817311	126816884	126817001
172	"ENSMUSG00000058966.13"	"Fam57b"	chr7	+	126819823	126819954	126819827	126819954	126818293	126818353
173	"ENSMUSG00000058966.13"	"Fam57b"	chr7	+	126819823	126819954	126819827	126819954	126818293	126818393
174	"ENSMUSG00000024944.6"	"Arl2"	chr19	-	6135978	6137640	6135978	6136059	6137729	6137840
175	"ENSMUSG00000000441.17"	"Raf1"	chr6	-	115620208	115620347	115620208	115620327	115621815	115621862
176	"ENSMUSG00000024799.16"	"Tm7sf2"	chr19	-	6066498	6066693	6066498	6066563	6066967	6067022
177	"ENSMUSG00000024799.16"	"Tm7sf2"	chr19	-	6066498	6066693	6066498	6066544	6067122	6067319
178	"ENSMUSG00000038274.13"	"Fau"	chr19	+	6058427	6058572	6058532	6058572	6058242	6058325
179	"ENSMUSG00000024807.18"	"Syvn1"	chr19	+	6052547	6053709	6052559	6053709	6052327	6052479
180	"ENSMUSG00000079162.8"	"Trim43b"	chr9	-	89089360	89089594	89089360	89089591	89090592	89090688
181	"ENSMUSG00000024909.15"	"Efemp2"	chr19	+	5475060	5475178	5475151	5475178	5473953	5474453
182	"ENSMUSG00000024909.15"	"Efemp2"	chr19	+	5475060	5475178	5475151	5475178	5473972	5474323
183	"ENSMUSG00000024909.15"	"Efemp2"	chr19	+	5475060	5475178	5475151	5475178	5474314	5474395
184	"ENSMUSG00000024909.15"	"Efemp2"	chr19	+	5476019	5476272	5476065	5476272	5475407	5475456
185	"ENSMUSG00000024909.15"	"Efemp2"	chr19	+	5480545	5480741	5480588	5480741	5480233	5480360
186	"ENSMUSG00000024910.5"	"Ctsw"	chr19	-	5466019	5466145	5466019	5466110	5466230	5466485
187	"ENSMUSG00000054474.15"	"Thnsl2"	chr6	-	71138650	71138822	71138650	71138803	71139748	71139943
188	"ENSMUSG00000006344.17"	"Ggt5"	chr10	+	75604311	75604584	75604524	75604584	75603966	75604162
189	"ENSMUSG00000006344.17"	"Ggt5"	chr10	+	75610112	75610231	75610118	75610231	75609844	75609951
190	"ENSMUSG00000024853.10"	"Sf3b2"	chr19	-	5288303	5288413	5288303	5288410	5291304	5291422
191	"ENSMUSG00000024891.6"	"Slc29a2"	chr19	+	5026027	5026188	5026036	5026188	5024510	5024592
192	"ENSMUSG00000024891.6"	"Slc29a2"	chr19	+	5030287	5030490	5030291	5030490	5029408	5029494
193	"ENSMUSG00000024902.5"	"Mrpl11"	chr19	+	4963325	4963419	4963382	4963419	4962878	4962974
194	"ENSMUSG00000040247.6"	"Tbc1d10c"	chr19	-	4187941	4188131	4187941	4188080	4188245	4188311
195	"ENSMUSG00000040247.6"	"Tbc1d10c"	chr19	-	4188245	4188724	4188245	4188311	4188943	4189058
196	"ENSMUSG00000040247.6"	"Tbc1d10c"	chr19	-	4188943	4189058	4188943	4189054	4189212	4189319
197	"ENSMUSG00000024830.17"	"Rps6kb2"	chr19	-	4158065	4158363	4158065	4158128	4158609	4158919
198	"ENSMUSG00000024830.17"	"Rps6kb2"	chr19	-	4162602	4162723	4162602	4162718	4162821	4162862
199	"ENSMUSG00000024830.17"	"Rps6kb2"	chr19	-	4162602	4162723	4162602	4162718	4163167	4163300
200	"ENSMUSG00000024845.17"	"Tmem134"	chr19	+	4127549	4127639	4127576	4127639	4127056	4127121
201	"ENSMUSG00000024845.17"	"Tmem134"	chr19	+	4127549	4127639	4127576	4127639	4127056	4127132
202	"ENSMUSG00000024845.17"	"Tmem134"	chr19	+	4130856	4131075	4131030	4131075	4127759	4127836
203	"ENSMUSG00000024845.17"	"Tmem134"	chr19	+	4131361	4131727	4131396	4131727	4131228	4131282
204	"ENSMUSG00000026959.13"	"Grin1"	chr2	-	25291180	25292484	25291180	25292128	25294437	25294548
205	"ENSMUSG00000026959.13"	"Grin1"	chr2	-	25291180	25292484	25291180	25292128	25295791	25295937
206	"ENSMUSG00000037652.15"	"Phc3"	chr3	-	30935951	30936020	30935951	30935999	30936284	30937156
207	"ENSMUSG00000024851.14"	"Pitpnm1"	chr19	+	4106711	4107975	4107785	4107975	4106563	4106625
208	"ENSMUSG00000024851.14"	"Pitpnm1"	chr19	+	4110841	4110990	4110947	4110990	4110494	4110659
209	"ENSMUSG00000024851.14"	"Pitpnm1"	chr19	+	4112661	4112876	4112747	4112876	4112326	4112510
210	"ENSMUSG00000060803.6"	"Gstp1"	chr19	-	4037289	4037471	4037289	4037396	4037584	4037620
211	"ENSMUSG00000024871.11"	"Doc2g"	chr19	+	4006060	4006267	4006109	4006267	4004762	4004816
212	"ENSMUSG00000024908.15"	"Ppp6r3"	chr19	-	3473768	3473866	3473768	3473815	3478277	3478364
213	"ENSMUSG00000024908.15"	"Ppp6r3"	chr19	-	3473768	3473866	3473768	3473815	3484830	3484916
214	"ENSMUSG00000024908.15"	"Ppp6r3"	chr19	-	3526701	3526934	3526701	3526929	3544107	3544255
215	"ENSMUSG00000031154.15"	"Otud5"	chrX	+	7867514	7867823	7867666	7867823	7856303	7856397
216	"ENSMUSG00000025875.14"	"Tspan17"	chr13	+	54793194	54793365	54793263	54793365	54792739	54792886
217	"ENSMUSG00000025875.14"	"Tspan17"	chr13	+	54795410	54795458	54795414	54795458	54795052	54795178
218	"ENSMUSG00000025875.14"	"Tspan17"	chr13	+	54796597	54796768	54796721	54796768	54796156	54796218
219	"ENSMUSG00000023066.10"	"Rttn"	chr18	+	89115444	89115644	89115499	89115644	89113324	89113451
220	"ENSMUSG00000022025.13"	"Cnmd"	chr14	-	79641895	79642074	79641895	79642062	79645362	79645516
221	"ENSMUSG00000031783.10"	"Polr2c"	chr8	+	94862520	94862884	94862809	94862884	94862181	94862233
222	"ENSMUSG00000043259.15"	"Fam13c"	chr10	+	70553028	70553225	70553031	70553225	70551694	70551790
223	"ENSMUSG00000019578.11"	"Ubxn6"	chr17	-	56069690	56070985	56069690	56069775	56072400	56072529
224	"ENSMUSG00000056370.15"	"Sftpb"	chr6	+	72309755	72309940	72309825	72309940	72307153	72307243
225	"ENSMUSG00000011658.16"	"Fuz"	chr7	+	44898502	44898700	44898515	44898700	44897519	44897624
226	"ENSMUSG00000117888.1"	"Gm50351"	chr18	+	82720029	82720578	82720043	82720578	82718320	82718416
227	"ENSMUSG00000117888.1"	"Gm50351"	chr18	+	82720029	82720578	82720059	82720578	82718320	82718416
228	"ENSMUSG00000117888.1"	"Gm50351"	chr18	+	82720043	82720578	82720059	82720578	82718320	82718416
229	"ENSMUSG00000024566.10"	"Atp9b"	chr18	-	80738652	80738856	80738652	80738781	80739746	80739804
230	"ENSMUSG00000024566.10"	"Atp9b"	chr18	-	80754244	80754402	80754244	80754389	80756453	80756543
231	"ENSMUSG00000039840.8"	"Epg5"	chr18	+	77964900	77965055	77964949	77965055	77962380	77962538
232	"ENSMUSG00000021144.14"	"Mta1"	chr12	+	113131315	113131467	113131362	113131467	113130884	113131000
233	"ENSMUSG00000024561.11"	"Mbd1"	chr18	+	74277300	74277578	74277516	74277578	74276801	74276939
234	"ENSMUSG00000060534.16"	"Dcc"	chr18	-	71378654	71378887	71378654	71378827	71384127	71384223
235	"ENSMUSG00000000134.17"	"Tfe3"	chrX	+	7766554	7766855	7766573	7766855	7765506	7765620
236	"ENSMUSG00000000134.17"	"Tfe3"	chrX	+	7766554	7766855	7766619	7766855	7765506	7765620
237	"ENSMUSG00000000134.17"	"Tfe3"	chrX	+	7766573	7766855	7766619	7766855	7765506	7765620
238	"ENSMUSG00000038425.18"	"Poli"	chr18	-	70525375	70525528	70525375	70525459	70526556	70526721
239	"ENSMUSG00000024889.5"	"Rce1"	chr19	-	4623500	4623576	4623500	4623563	4623825	4623897
240	"ENSMUSG00000024889.5"	"Rce1"	chr19	-	4624013	4624181	4624013	4624151	4624659	4624763
241	"ENSMUSG00000024889.5"	"Rce1"	chr19	-	4624013	4624181	4624013	4624151	4624684	4624763
242	"ENSMUSG00000024889.5"	"Rce1"	chr19	-	4625012	4625096	4625012	4625092	4625192	4625295
243	"ENSMUSG00000071176.10"	"Arhgef10"	chr8	+	14934769	14934846	14934772	14934846	14932356	14932420
244	"ENSMUSG00000029207.16"	"Apbb2"	chr5	-	66310999	66311083	66310999	66311080	66312158	66312246
245	"ENSMUSG00000029207.16"	"Apbb2"	chr5	-	66399621	66400284	66399621	66400281	66451467	66452283
246	"ENSMUSG00000050994.20"	"Adgb"	chr10	-	10352896	10353063	10352896	10353060	10357866	10357978
